    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:04:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:50.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:56.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:05:02.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:05:08.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:05:14.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:05:20.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:05:26.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:05:32.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:05:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:05:44.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:05:50.88    0.00 -109.66    0.00    0.00    0.00  402.00
11:05:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:06:02.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:06:08.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:06:14.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:06:20.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:06:26.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:06:32.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:06:38.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:06:44.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:06:50.87    0.00 -110.08    0.00    0.00    0.00  402.00
11:06:56.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:02.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:07:08.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:14.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:20.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:26.88    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:32.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:38.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:44.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:50.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:07:56.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:08:02.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:08:08.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:08:14.88    0.00 -109.66    0.00    0.00    0.00  402.00
11:08:20.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:08:26.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:08:32.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:08:38.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:08:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:08:50.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:08:56.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:09:02.88    0.00 -110.08    0.00    0.00    0.00  402.00
11:09:08.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:09:14.85    0.00 -109.25    0.00    0.00    0.00  402.00
