AVAPS-T07 STA 234020777 240813 174401.27
AVAPS-T07 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS   
AVAPS-T07 COM   Sonde    Date    Time     Press   Temp   Humid  Dir    Spd    Veloc  Longitude   Latitude  Altitude Wnd   RH1    RH2  Snd Error Altitude
AVAPS-T07 COM    ID     yymmdd hhmmss.ss   (mb)  (degC)   (%)   (deg)  (m/s)  (m/s)    (deg)       (deg)      (m)   Sat   (%)    (%)  Sat (m/s)    (m)  
AVAPS-T07 COM --------- ------ --------- ------- ------ ------ ------ ------ ------ ----------- ---------- -------- --- ------ ------ --- ----- --------
AVAPS-D07 P11 234020777 240813 175551.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175551.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175551.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175552.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175552.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175552.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175552.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175553.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175553.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175553.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175553.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175554.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175554.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175554.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175554.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175555.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175555.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175555.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175555.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175556.00  176.88  12.39   2.17 107.21 265.08  -3.72  -22.950665   7.145828 99999.00   5   2.17 999.00   5  2.81 13853.07
AVAPS-D07 P10 234020777 240813 175556.25 9999.00  99.00 999.00 107.13 264.09  -4.85  999.000000  99.000000 99999.00   7 999.00 999.00   7  3.04 99999.00
AVAPS-D07 P00 234020777 240813 175556.50  148.92 -26.49   7.74 106.94 259.30  -4.23  -22.951790   7.146169 99999.00   8   7.74 999.00   8  2.45 13850.98
AVAPS-D07 P10 234020777 240813 175556.75 9999.00  99.00 999.00 106.33 257.86  -8.16  999.000000  99.000000 99999.00   9 999.00 999.00   9  2.34 99999.00
AVAPS-D07 P00 234020777 240813 175557.00  164.78 -41.95  14.00 106.05 254.77  -6.44  -22.952898   7.146485 99999.00   9  14.00 999.00   9  2.50 13847.67
AVAPS-D07 P10 234020777 240813 175557.25 9999.00  99.00 999.00 105.58 252.86  -5.10  999.000000  99.000000 99999.00   8 999.00 999.00   8  2.51 99999.00
AVAPS-D07 P00 234020777 240813 175557.50  160.66 -48.97  16.14 105.51 253.17  -5.21  -22.954000   7.146790 99999.00   8  16.14 999.00   8  2.52 13846.20
AVAPS-D07 P10 234020777 240813 175557.75 9999.00  99.00 999.00 104.35 251.56  -0.96  999.000000  99.000000 99999.00   9 999.00 999.00   9  2.59 99999.00
AVAPS-D07 P10 234020777 240813 175558.00  161.16 -52.64  17.62 104.32 251.70  -2.98  -22.955099   7.147071 99999.00   9  17.62 999.00   9  2.51 13846.09
AVAPS-D07 P10 234020777 240813 175558.25 9999.00  99.00 999.00 104.73 251.49   0.05  999.000000  99.000000 99999.00   8 999.00 999.00   8  3.13 99999.00
AVAPS-D07 P00 234020777 240813 175558.50  161.04 -54.66  17.74 104.30 251.46   1.16  -22.956203   7.147356 99999.00   8  17.74 999.00   8  3.37 13850.70
AVAPS-D07 P10 234020777 240813 175558.75 9999.00  99.00 999.00 103.67 253.69   2.75  999.000000  99.000000 99999.00   7 999.00 999.00   7  4.08 99999.00
AVAPS-D07 P00 234020777 240813 175559.00  164.55 -55.97  17.66 103.56 255.33   4.50  -22.957329   7.147627 99999.00   7  17.66 999.00   7  4.54 13855.24
AVAPS-D07 P11 234020777 240813 175559.25 9999.00  99.00 999.00 103.76 253.27   2.99  999.000000  99.000000 99999.00   7 999.00 999.00   7  4.39 99999.00
AVAPS-D07 P00 234020777 240813 175559.50  162.30 -56.32  16.45 100.32 219.88   0.68  -22.958285   7.147801 99999.00   8  16.45 999.00   8  4.34 13870.23
AVAPS-D07 P10 234020777 240813 175559.75 9999.00  99.00 999.00  98.71 184.51   0.32  999.000000  99.000000 99999.00   6 999.00 999.00   6  5.31 99999.00
AVAPS-D07 P00 234020777 240813 175600.00  163.22 -56.25  14.73  99.74 164.38   5.69  -22.958917   7.147829 99999.00   7  14.73 999.00   7  6.46 13903.00
AVAPS-D07 P10 234020777 240813 175600.25 9999.00  99.00 999.00  99.42 107.39   6.60  999.000000  99.000000 99999.00   5 999.00 999.00   5  6.49 99999.00
AVAPS-D07 P00 234020777 240813 175600.50  162.34 -57.55  16.71  98.30  95.42  -1.07  -22.959164   7.147803 99999.00   5  16.71 999.00   5  7.82 13909.88
AVAPS-D07 P10 234020777 240813 175600.75 9999.00  99.00 999.00  94.22  80.73  -3.97  999.000000  99.000000 99999.00   5 999.00 999.00   5  7.00 99999.00
AVAPS-D07 P00 234020777 240813 175601.00  164.96 -54.52  12.06  95.08  72.51  -9.90  -22.959281   7.147724 99999.00   6  12.06 999.00   6  6.02 13917.73
AVAPS-D07 P10 234020777 240813 175601.25 9999.00  99.00 999.00  95.36  69.51 -11.16  999.000000  99.000000 99999.00   5 999.00 999.00   5  6.76 99999.00
AVAPS-D07 P00 234020777 240813 175601.50  165.69 -56.35  14.77  94.62  68.37 -12.04  -22.959510   7.147710 99999.00   5  14.77 999.00   5  6.95 13915.07
AVAPS-D07 P10 234020777 240813 175601.75 9999.00  99.00 999.00  94.13  61.83 -14.81  999.000000  99.000000 99999.00   7 999.00 999.00   7  5.65 99999.00
AVAPS-D07 P00 234020777 240813 175602.00  163.47 -55.72  13.99  94.90  59.10 -16.42  -22.959579   7.147647 99999.00   7  13.99 999.00   7  4.73 13912.11
AVAPS-D07 P10 234020777 240813 175602.25 9999.00  99.00 999.00  94.49  59.83 -19.18  999.000000  99.000000 99999.00   7 999.00 999.00   7  4.26 99999.00
AVAPS-D07 P00 234020777 240813 175602.50  165.05 -55.16  12.34  94.71  59.24 -20.40  -22.959633   7.147604 99999.00   7  12.34 999.00   7  3.65 13904.89
AVAPS-D07 P10 234020777 240813 175602.75 9999.00  99.00 999.00  94.18  54.12 -23.52  999.000000  99.000000 99999.00   7 999.00 999.00   7  3.22 99999.00
AVAPS-D07 P00 234020777 240813 175603.00  165.18 -56.17  14.12  93.43  49.86 -27.86  -22.959496   7.147519 99999.00   9  14.12 999.00   9  2.15 13889.37
AVAPS-D07 P10 234020777 240813 175603.25 9999.00  99.00 999.00  93.53  50.59 -28.43  999.000000  99.000000 99999.00   6 999.00 999.00   6  3.25 99999.00
AVAPS-D07 P00 234020777 240813 175603.50  165.65 -54.97  12.79  91.98  45.09 -32.35  -22.959521   7.147500 99999.00   9  12.79 999.00   9  2.75 13860.68
AVAPS-D07 P10 234020777 240813 175603.75 9999.00  99.00 999.00  92.74  44.47 -34.01  999.000000  99.000000 99999.00   7 999.00 999.00   7  3.09 99999.00
AVAPS-D07 P00 234020777 240813 175604.00  165.46 -56.84  14.62  91.62  44.48 -34.19  -22.959503   7.147476 99999.00   8  14.62 999.00   8  2.29 13830.50
AVAPS-D07 P10 234020777 240813 175604.25 9999.00  99.00 999.00  92.25  43.69 -34.57  999.000000  99.000000 99999.00   8 999.00 999.00   8  2.35 99999.00
AVAPS-D07 P00 234020777 240813 175604.50  166.22 -55.83  11.64  92.33  42.81 -35.13  -22.959333   7.147385 99999.00   9  11.64 999.00   9  1.93 13807.07
AVAPS-D07 P10 234020777 240813 175604.75 9999.00  99.00 999.00  91.84  43.97 -35.18  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.67 99999.00
AVAPS-D07 P11 234020777 240813 175605.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175605.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175605.50  166.80 -55.25  10.55  88.61  39.31 -36.07  -22.959233   7.147297 99999.00   8  10.55 999.00   8  1.65 13744.53
AVAPS-D07 P10 234020777 240813 175605.75 9999.00  99.00 999.00  93.05  37.72 -36.19  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.60 99999.00
AVAPS-D07 P00 234020777 240813 175606.00  168.02 -55.86  10.90  88.56  38.47 -35.87  -22.959119   7.147251 99999.00   8  10.90 999.00   8  1.34 13714.19
AVAPS-D07 P11 234020777 240813 175606.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175606.50  169.38 -56.65  11.45  89.80  38.31 -35.87  -22.959049   7.147235 99999.00   8  11.45 999.00   8  0.97 13674.64
AVAPS-D07 P10 234020777 240813 175606.75 9999.00  99.00 999.00  87.19  38.57 -35.38  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.45 99999.00
AVAPS-D07 P00 234020777 240813 175607.00  169.12 -55.16   9.52  88.64  37.63 -35.29  -22.959092   7.147215 99999.00   7   9.52 999.00   7  1.44 13648.50
AVAPS-D07 P10 234020777 240813 175607.25 9999.00  99.00 999.00  87.79  37.37 -35.94  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.19 99999.00
AVAPS-D07 P00 234020777 240813 175607.50  170.16 -55.95  11.33  89.01  36.57 -36.61  999.000000  99.000000 99999.00   8  11.33 999.00   8  1.24 99999.00
AVAPS-D07 P10 234020777 240813 175607.75 9999.00  99.00 999.00  88.35  35.99 -36.10  999.000000  99.000000 99999.00   7 999.00 999.00   7  1.85 99999.00
AVAPS-D07 P11 234020777 240813 175608.00  169.45  99.00 999.00 999.00  52.01  99.00  999.000000  99.000000 99999.00   4 999.00 999.00   4 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175608.25 9999.00  99.00 999.00 262.96  53.08  -7.68  999.000000  99.000000 99999.00  10 999.00 999.00  10 25.70 99999.00
AVAPS-D07 P00 234020777 240813 175608.50  169.39 -55.50  11.66  86.34  34.59 -35.49  -22.959260   7.147137 99999.00   9  11.66 999.00   9  1.57 13579.72
AVAPS-D07 P10 234020777 240813 175608.75 9999.00  99.00 999.00  85.91  35.24 -34.25  999.000000  99.000000 99999.00   7 999.00 999.00   7  1.72 99999.00
AVAPS-D07 P00 234020777 240813 175609.00  170.07 -54.22  10.32  86.43  32.62 -35.01  -22.959291   7.147099 99999.00   9  10.32 999.00   9  1.22 13556.17
AVAPS-D07 P10 234020777 240813 175609.25 9999.00  99.00 999.00  87.45  34.29 -35.23  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.24 99999.00
AVAPS-D07 P00 234020777 240813 175609.50  171.92 -55.37  12.43  88.18  34.88 -36.41  -22.959359   7.147085 99999.00   9  12.43 999.00   9  1.35 13534.98
AVAPS-D07 P10 234020777 240813 175609.75 9999.00  99.00 999.00  86.82  34.25 -36.26  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.57 99999.00
AVAPS-D07 P00 234020777 240813 175610.00  171.28 -54.76  11.90  85.87  35.09 -36.17  -22.959439   7.147060 99999.00   9  11.90 999.00   9  1.47 13513.63
AVAPS-D07 P10 234020777 240813 175610.25 9999.00  99.00 999.00  86.16  32.80 -36.83  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.68 99999.00
AVAPS-D07 P00 234020777 240813 175610.50  171.88 -55.49  12.69  88.51  33.50 -37.10  -22.959551   7.147053 99999.00   7  12.69 999.00   7  1.86 13493.32
AVAPS-D07 P10 234020777 240813 175610.75 9999.00  99.00 999.00  88.45  33.38 -37.25  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.46 99999.00
AVAPS-D07 P00 234020777 240813 175611.00  172.18 -55.58  12.71  86.54  33.41 -37.77  -22.959616   7.147025 99999.00   9  12.71 999.00   9  1.24 13470.88
AVAPS-D07 P10 234020777 240813 175611.25 9999.00  99.00 999.00  85.26  33.46 -38.74  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.99 99999.00
AVAPS-D07 P00 234020777 240813 175611.50  172.92 -56.28  12.82  83.94  34.00 -38.53  -22.959695   7.146990 99999.00   9  12.82 999.00   9  0.88 13447.84
AVAPS-D07 P10 234020777 240813 175611.75 9999.00  99.00 999.00  84.14  33.33 -39.10  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.92 99999.00
AVAPS-D07 P00 234020777 240813 175612.00  173.47 -55.79  11.93  83.78  32.55 -36.89  -22.959792   7.146960 99999.00   9  11.93 999.00   9  0.93 13425.35
AVAPS-D07 P10 234020777 240813 175612.25 9999.00  99.00 999.00  86.30  32.71 -36.95  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.86 99999.00
AVAPS-D07 P01 234020777 240813 175612.50  174.53 -54.62  10.66  85.83  32.56 -37.28  999.000000  99.000000 99999.00   9  10.66 999.00   9  0.81 99999.00
AVAPS-D07 P11 234020777 240813 175612.75 9999.00  99.00 999.00 180.71  20.56  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175613.00  175.81 -54.37  11.32  85.71  31.08 -36.91  -22.960014   7.146941 99999.00   8  11.32 999.00   8  1.25 13386.22
AVAPS-D07 P10 234020777 240813 175613.25 9999.00  99.00 999.00  87.08  33.91 -36.36  999.000000  99.000000 99999.00   8 999.00 999.00   8  0.86 99999.00
AVAPS-D07 P00 234020777 240813 175613.50  175.32 -53.27  10.73  85.46  32.81 -37.13  -22.960135   7.146936 99999.00   9  10.73 999.00   9  0.68 13365.74
AVAPS-D07 P10 234020777 240813 175613.75 9999.00  99.00 999.00  83.90  32.31 -37.33  999.000000  99.000000 99999.00   8 999.00 999.00   8  0.90 99999.00
AVAPS-D07 P00 234020777 240813 175614.00  175.15 -54.05  12.47  85.06  33.13 -37.15  -22.960247   7.146915 99999.00   9  12.47 999.00   9  0.89 13346.78
AVAPS-D07 P10 234020777 240813 175614.25 9999.00  99.00 999.00  84.23  32.44 -35.98  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.97 99999.00
AVAPS-D07 P11 234020777 240813 175614.50  175.70 -55.16 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175614.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175615.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175615.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175615.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175615.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175616.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175616.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175616.50  179.08 -55.89  14.43  82.67  29.96 -35.83  -22.960846   7.146821 99999.00   8  14.43 999.00   8  1.19 13246.04
AVAPS-D07 P10 234020777 240813 175616.75 9999.00  99.00 999.00  81.12  31.26 -35.08  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.99 99999.00
AVAPS-D07 P00 234020777 240813 175617.00  178.81 -55.42  13.93  81.74  31.53 -36.11  -22.960960   7.146794 99999.00   9  13.93 999.00   9  0.89 13226.84
AVAPS-D07 P10 234020777 240813 175617.25 9999.00  99.00 999.00  80.25  32.11 -35.98  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.82 99999.00
AVAPS-D07 P00 234020777 240813 175617.50  180.68 -56.32  15.56  82.91  30.68 -36.64  -22.961076   7.146764 99999.00   7  15.56 999.00   7  0.72 13208.41
AVAPS-D07 P10 234020777 240813 175617.75 9999.00  99.00 999.00  78.20  31.96 -36.90  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.41 99999.00
AVAPS-D07 P00 234020777 240813 175618.00  179.53 -55.43  14.41  83.05  31.73 -35.85  -22.961206   7.146737 99999.00   8  14.41 999.00   8  1.35 13189.53
AVAPS-D07 P10 234020777 240813 175618.25 9999.00  99.00 999.00  82.19  31.28 -36.71  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.19 99999.00
AVAPS-D07 P00 234020777 240813 175618.50  180.30 -56.17  16.13  82.55  31.47 -36.89  -22.961328   7.146714 99999.00   8  16.13 999.00   8  1.39 13169.64
AVAPS-D07 P11 234020777 240813 175618.75 9999.00  99.00 999.00  82.11  30.57 -37.22  999.000000  99.000000 99999.00  16 999.00 999.00  16 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175619.00  181.27 -56.17  16.42  81.45  30.80 -37.03  -22.961453   7.146690 99999.00   8  16.42 999.00   8  1.54 13149.66
AVAPS-D07 P11 234020777 240813 175619.25 9999.00  99.00 999.00  80.03  29.70  99.00  999.000000  99.000000 99999.00  19 999.00 999.00  19 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175619.50  182.05 -55.36  15.63 999.00 999.00  99.00  999.000000  99.000000 99999.00   3  15.63 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175619.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175620.00  181.02  99.00 999.00 283.23  70.57  -3.78  999.000000  99.000000 99999.00   0 999.00 999.00   0 74.28 99999.00
AVAPS-D07 P11 234020777 240813 175620.25 9999.00  99.00 999.00 999.00 999.00   5.69  999.000000  99.000000 99999.00   0 999.00 999.00   0 41.06 99999.00
AVAPS-D07 P00 234020777 240813 175620.50  183.12 -53.35  14.80  81.33  27.69 -36.63  -22.961770   7.146616 99999.00   9  14.80 999.00   9  0.80 13090.63
AVAPS-D07 P10 234020777 240813 175620.75 9999.00  99.00 999.00  79.98  27.20 -35.70  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.03 99999.00
AVAPS-D07 P00 234020777 240813 175621.00  184.72 -53.69  16.85  80.05  28.96 -36.57  -22.961866   7.146592 99999.00   9  16.85 999.00   9  1.10 13072.63
AVAPS-D07 P10 234020777 240813 175621.25 9999.00  99.00 999.00  80.38  28.06 -37.30  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.99 99999.00
AVAPS-D07 P00 234020777 240813 175621.50  182.90 -53.59  16.91  78.96  27.83 -36.16  -22.961962   7.146561 99999.00   9  16.91 999.00   9  0.75 13051.63
AVAPS-D07 P10 234020777 240813 175621.75 9999.00  99.00 999.00  80.49  27.96 -36.81  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.78 99999.00
AVAPS-D07 P01 234020777 240813 175622.00  184.43 -54.38  18.76  78.81  27.84 -36.45  999.000000  99.000000 99999.00   9  18.76 999.00   9  0.71 99999.00
AVAPS-D07 P11 234020777 240813 175622.25 9999.00  99.00 999.00 999.00 999.00  84.64  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175622.50  184.50 -55.11 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175622.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175623.00  184.60 -54.05  19.83  78.16  28.21 -35.17  -22.962288   7.146488 99999.00   9  19.83 999.00   9  1.51 12993.90
AVAPS-D07 P10 234020777 240813 175623.25 9999.00  99.00 999.00  78.50  28.42 -34.34  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.47 99999.00
AVAPS-D07 P11 234020777 240813 175623.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175623.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D07 P00 234020777 240813 175624.00  186.01 -54.22  20.99  77.25  28.16 -35.61  -22.962519   7.146436 99999.00   9  20.99 999.00   9  1.46 12957.57
AVAPS-D07 P10 234020777 240813 175624.25 9999.00  99.00 999.00  77.35  26.01 -35.59  999.000000  99.000000 99999.00   9 999.00 999.00   9  1.22 99999.00
AVAPS-D07 P00 234020777 240813 175624.50  187.17 -53.87  20.27  76.92  25.28 -34.92  -22.962625   7.146409 99999.00  10  20.27 999.00  10  1.19 12939.77
AVAPS-D07 P10 234020777 240813 175624.75 9999.00  99.00 999.00  76.99  25.63 -35.57  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.98 99999.00
AVAPS-D07 P00 234020777 240813 175625.00  188.51 -54.33  22.54  70.97  25.21 -36.19  -22.962724   7.146380 99999.00   9  22.54 999.00   9  1.57 12920.96
AVAPS-D07 P10 234020777 240813 175625.25 9999.00  99.00 999.00  69.97  25.32 -37.01  999.000000  99.000000 99999.00  10 999.00 999.00  10  1.83 99999.00
AVAPS-D07 P00 234020777 240813 175625.50  187.32 -53.43  21.35  79.02  25.04 -34.10  -22.962828   7.146348 99999.00   9  21.35 999.00   9  2.29 12902.36
AVAPS-D07 P11 234020777 240813 175625.75 9999.00  99.00 999.00  84.49  28.40 -32.35  999.000000  99.000000 99999.00  10 999.00 999.00  10  4.32 99999.00
AVAPS-D07 P11 234020777 240813 175626.00 9999.00   0.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175626.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D07 P11 234020777 240813 175626.50  188.16 -53.62  23.68  75.78   3.30 -35.44  -22.963035   7.146306 99999.00  10  23.68 999.00  10  1.38 12866.97
AVAPS-D07 P10 234020777 240813 175626.75 9999.00  99.00 999.00  77.18  24.93 -34.90  999.000000  99.000000 99999.00  10 999.00 999.00  10  1.68 99999.00
AVAPS-D07 P00 234020777 240813 175627.00  190.91 -53.21  22.76  79.22  25.14 -35.85  -22.963142   7.146282 99999.00  10  22.76 999.00  10  1.68 12848.62
AVAPS-D07 P10 234020777 240813 175627.25 9999.00  99.00 999.00  78.50  24.39 -34.19  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.51 99999.00
AVAPS-D07 P00 234020777 240813 175627.50  188.79 -53.62  24.40  75.98  25.33 -34.02  -22.963242   7.146262 99999.00   9  24.40 999.00   9  1.37 12832.08
AVAPS-D07 P10 234020777 240813 175627.75 9999.00  99.00 999.00  77.78  24.65 -34.33  999.000000  99.000000 99999.00   7 999.00 999.00   7  1.14 99999.00
AVAPS-D07 P00 234020777 240813 175628.00  190.03 -52.96  23.16  74.04  24.99 -36.39  -22.963336   7.146246 99999.00   7  23.16 999.00   7  0.97 12808.09
AVAPS-D07 P10 234020777 240813 175628.25 9999.00  99.00 999.00  76.62  26.03 -33.12  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.16 99999.00
AVAPS-D07 P00 234020777 240813 175628.50  190.66 -53.03  24.53  79.00  25.61 -34.41  -22.963449   7.146224 99999.00   7  24.53 999.00   7  1.75 12793.38
AVAPS-D07 P10 234020777 240813 175628.75 9999.00  99.00 999.00  75.92  23.34 -35.29  999.000000  99.000000 99999.00   8 999.00 999.00   8  1.63 99999.00
AVAPS-D07 P00 234020777 240813 175629.00  192.55 -52.46  24.18  78.20  24.25 -35.04  -22.963554   7.146202 99999.00   9  24.18 999.00   9  1.35 12775.85
AVAPS-D07 P10 234020777 240813 175629.25 9999.00  99.00 999.00  76.90  24.87 -34.92  999.000000  99.000000 99999.00   7 999.00 999.00   7  1.36 99999.00
AVAPS-D07 P11 234020777 240813 175629.50  192.04 -53.25 999.00  76.60  24.73 -33.77  -22.963648   7.146178 99999.00  10 999.00 999.00  10  0.76 12753.86
AVAPS-D07 P10 234020777 240813 175629.75 9999.00  99.00 999.00  77.02  25.36 -34.87  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.82 99999.00
AVAPS-D07 P00 234020777 240813 175630.00  192.34 -53.43  26.94  75.97  24.29 -34.63  -22.963757   7.146151 99999.00   9  26.94 999.00   9  0.94 12739.36
AVAPS-D07 P10 234020777 240813 175630.25 9999.00  99.00 999.00  77.68  22.98 -34.58  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.96 99999.00
AVAPS-D07 P00 234020777 240813 175630.50  193.58 -52.17  25.00  76.26  25.13 -32.74  -22.963856   7.146122 99999.00  10  25.00 999.00  10  0.81 12723.40
