AVAPS-T08 STA 234030010 240813 174906.26
AVAPS-T08 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS   
AVAPS-D08 S00 234030010 240813 180517.50  398.92 -15.60  14.58  86.64   6.16 -15.86  -23.534810   7.186993  7440.54  11  14.58 999.00  11  0.46  7675.95
AVAPS-D08 S10 234030010 240813 180517.75 9999.00  99.00 999.00  86.75   7.32 -16.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.45 99999.00
AVAPS-D08 S00 234030010 240813 180518.00  399.32 -15.58  16.78  95.39   6.88 -15.86  -23.534844   7.186995  7432.97  10  16.78 999.00  10  0.41  7667.92
AVAPS-D08 S10 234030010 240813 180518.25 9999.00  99.00 999.00  84.14   6.78 -15.85  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.34 99999.00
AVAPS-D08 S00 234030010 240813 180518.50  399.72 -15.58  23.47  82.97   6.77 -15.83  -23.534874   7.186991  7425.38  10  23.47 999.00  10  0.32  7660.11
AVAPS-D08 S10 234030010 240813 180518.75 9999.00  99.00 999.00  79.04   6.75 -15.86  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.29 99999.00
AVAPS-D08 S01 234030010 240813 180519.00  400.09 -15.61  37.19  75.08   6.55 -15.91  999.000000  99.000000  7418.41  10  37.19 999.00  10  0.28 99999.00
AVAPS-D08 S10 234030010 240813 180519.25 9999.00  99.00 999.00  81.80   6.40 -15.97  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180519.50  400.59 -15.62  43.80  78.65   6.13 -15.87  -23.534932   7.186980  7408.99  11  43.80 999.00  11  0.28  7644.30
AVAPS-D08 S10 234030010 240813 180519.75 9999.00  99.00 999.00  76.63   5.98 -15.94  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.29 99999.00
AVAPS-D08 S11 234030010 240813 180520.00  400.99 -15.58  46.84  80.37   5.93 -15.90  -23.534959   7.186977 99999.00  11  46.84 999.00  11  0.26  7636.54
AVAPS-D08 S10 234030010 240813 180520.25 9999.00  99.00 999.00  80.37   5.98 -15.91  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180520.50  401.42 -15.55  47.94  79.89   6.18 -15.88  -23.534986   7.186976  7393.30  11  47.94 999.00  11  0.22  7628.96
AVAPS-D08 S10 234030010 240813 180520.75 9999.00  99.00 999.00  85.11   7.12 -15.40  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.29 99999.00
AVAPS-D08 S00 234030010 240813 180521.00  401.83 -15.49  49.95  77.89   5.78 -15.55  -23.535014   7.186973  7385.72  11  49.95 999.00  11  0.27  7621.84
AVAPS-D08 S10 234030010 240813 180521.25 9999.00  99.00 999.00  78.82   6.51 -15.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180521.50  402.26 -15.43  51.79  78.06   5.50 -15.48  -23.535040   7.186969  7377.62  10  51.79 999.00  10  0.26  7614.32
AVAPS-D08 S10 234030010 240813 180521.75 9999.00  99.00 999.00  81.15   5.74 -15.56  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S01 234030010 240813 180522.00  402.66 -15.37  52.83  83.74   5.76 -15.73  -23.535064   7.186967  7370.12  11  52.83 999.00  11  0.26  7606.32
AVAPS-D08 S10 234030010 240813 180522.25 9999.00  99.00 999.00  77.75   6.43 -15.83  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S10 234030010 240813 180522.50  403.11 -15.31 999.00  97.54   5.86 -15.94  -23.535090   7.186968 99999.00  11 999.00 999.00  11  0.37  7598.15
AVAPS-D08 S10 234030010 240813 180522.75 9999.00  99.00 999.00  77.17   5.27 -15.88  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.36 99999.00
AVAPS-D08 S00 234030010 240813 180523.00  403.53 -15.24  55.37  84.49   6.14 -16.17  -23.535114   7.186964  7353.75  11  55.37 999.00  11  0.33  7589.97
AVAPS-D08 S10 234030010 240813 180523.25 9999.00  99.00 999.00  75.43   5.41 -16.15  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.33 99999.00
AVAPS-D08 S01 234030010 240813 180523.50  403.91 -15.17  57.20  84.84   5.79 -16.09  -23.535137   7.186959  7346.65  11  57.20 999.00  11  0.49  7582.21
AVAPS-D08 S10 234030010 240813 180523.75 9999.00  99.00 999.00  71.43   6.24 -16.24  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.35 99999.00
AVAPS-D08 S00 234030010 240813 180524.00  404.35 -15.11  57.98  77.56   7.50 -16.14  -23.535166   7.186950  7338.46  11  57.98 999.00  11  0.35  7574.10
AVAPS-D08 S10 234030010 240813 180524.25 9999.00  99.00 999.00  86.98   6.51 -16.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.36 99999.00
AVAPS-D08 S10 234030010 240813 180524.50  404.81 -15.04  58.65  79.31   6.71 -15.79  -23.535196   7.186947 99999.00  11  58.65 999.00  11  0.43  7566.60
AVAPS-D08 S10 234030010 240813 180524.75 9999.00  99.00 999.00  78.23   5.29 -15.99  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D08 S11 234030010 240813 180525.00  405.14  -9.93  39.70  81.76   5.16 -25.78  999.000000  99.000000 99999.00  10  39.70 999.00  10  0.45 99999.00
AVAPS-D08 S11 234030010 240813 180525.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180525.50  405.66 -14.94  57.35  80.37   5.38 -15.55  -23.535244   7.186942  7313.98   9  57.35 999.00   9  0.40  7551.10
AVAPS-D08 S10 234030010 240813 180525.75 9999.00  99.00 999.00  80.61   5.68 -15.58  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.41 99999.00
AVAPS-D08 S00 234030010 240813 180526.00  406.04 -14.89  54.38  78.58   5.05 -15.64  -23.535267   7.186938  7306.90   9  54.38 999.00   9  0.40  7543.09
AVAPS-D08 S10 234030010 240813 180526.25 9999.00  99.00 999.00  74.10   5.18 -15.63  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.36 99999.00
AVAPS-D08 S00 234030010 240813 180526.50  406.47 -14.83  50.14  80.91   5.36 -16.05  -23.535290   7.186933  7298.80  10  50.14 999.00  10  0.40  7534.38
AVAPS-D08 S10 234030010 240813 180526.75 9999.00  99.00 999.00  78.49   5.53 -16.11  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.38 99999.00
AVAPS-D08 S11 234030010 240813 180527.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180527.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180527.50  407.21 -14.69  44.71  85.40   5.33 -16.43  -23.535336   7.186928  7285.03  11  44.71 999.00  11  0.27  7517.37
AVAPS-D08 S11 234030010 240813 180527.75 9999.00  99.00 999.00  81.92   4.80 -16.56  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.30 99999.00
AVAPS-D08 S00 234030010 240813 180528.00  407.71 -14.61  39.67  80.93   5.07 -16.46  -23.535357   7.186925  7275.72  10  39.67 999.00  10  0.26  7509.11
AVAPS-D08 S10 234030010 240813 180528.25 9999.00  99.00 999.00  76.84   4.57 -16.39  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D08 S00 234030010 240813 180528.50  408.15 -14.52  30.75  85.84   5.05 -16.25  999.000000  99.000000  7267.63  10  30.75 999.00  10  0.30 99999.00
AVAPS-D08 S10 234030010 240813 180528.75 9999.00  99.00 999.00  82.97   5.74 -16.05  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.31 99999.00
AVAPS-D08 S00 234030010 240813 180529.00  408.55 -14.45  27.23  80.26   5.27 -16.08  -23.535405   7.186918  7260.23  11  27.23 999.00  11  0.27  7493.57
AVAPS-D08 S10 234030010 240813 180529.25 9999.00  99.00 999.00  84.52   5.94 -16.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S00 234030010 240813 180529.50  408.93 -14.37  25.70  83.27   5.24 -16.33  -23.535429   7.186917  7253.07  10  25.70 999.00  10  0.29  7485.01
AVAPS-D08 S10 234030010 240813 180529.75 9999.00  99.00 999.00  73.59   4.51 -16.10  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.27 99999.00
AVAPS-D08 S10 234030010 240813 180530.00  409.40   0.00   7.86  84.08   5.91 -15.97  -23.535455   7.186912 99999.00  10   7.86 999.00  10  0.28  7477.67
AVAPS-D08 S10 234030010 240813 180530.25 9999.00  99.00 999.00  80.53   5.73 -15.88  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.28 99999.00
AVAPS-D08 S01 234030010 240813 180530.50  409.79 -14.21  22.31  74.48   5.12  99.00  -23.535478   7.186906  7237.27  10  22.31 999.00  10  0.26  7469.76
AVAPS-D08 S10 234030010 240813 180530.75 9999.00  99.00 999.00  62.80   4.11 -15.69  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.27 99999.00
AVAPS-D08 S11 234030010 240813 180531.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180531.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180531.50  410.64 -14.06  19.08  74.02   4.84 -15.58  -23.535516   7.186889  7221.58  11  19.08 999.00  11  0.26  7454.86
AVAPS-D08 S10 234030010 240813 180531.75 9999.00  99.00 999.00  79.12   5.42 -15.59  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S10 234030010 240813 180532.00  309.12 -13.98  18.60  79.91   6.52 -16.32  -23.535538   7.186887 99999.00  11  18.60 999.00  11  0.34  7445.58
AVAPS-D08 S10 234030010 240813 180532.25 9999.00  99.00 999.00  75.08   4.80 -16.24  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.32 99999.00
AVAPS-D08 S00 234030010 240813 180532.50  411.54 -13.90  18.30  86.68   5.83 -16.25  -23.535561   7.186884  7204.90  11  18.30 999.00  11  0.29  7437.78
AVAPS-D08 S10 234030010 240813 180532.75 9999.00  99.00 999.00  90.39   5.91 -16.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D08 S00 234030010 240813 180533.00  411.97 -13.83  18.27  79.75   5.59 -16.23  -23.535584   7.186882  7196.90  11  18.27 999.00  11  0.25  7429.91
AVAPS-D08 S10 234030010 240813 180533.25 9999.00  99.00 999.00  81.26   5.27 -16.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S01 234030010 240813 180533.50  412.30 -13.75  18.10  79.90  25.75 -16.14  -23.535606   7.186878  7190.95  11  18.10 999.00  11  0.23  7422.21
AVAPS-D08 S10 234030010 240813 180533.75 9999.00  99.00 999.00  84.27   6.04 -16.11  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S00 234030010 240813 180534.00  412.86 -13.68  17.13  78.65   5.89 -16.02  999.000000  99.000000  7180.59  11  17.13 999.00  11  0.24 99999.00
AVAPS-D08 S10 234030010 240813 180534.25 9999.00  99.00 999.00  83.18   6.26 -15.81  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 180534.50  413.23 -13.61  16.39  78.74   5.55 -15.79  999.000000  99.000000  7173.82  11  16.39 999.00  11  0.24 99999.00
AVAPS-D08 S11 234030010 240813 180534.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180535.00  413.61 -13.54  15.71  83.64   6.17 -15.79  -23.535685   7.186864  7166.73  11  15.71 999.00  11  0.26  7399.43
AVAPS-D08 S10 234030010 240813 180535.25 9999.00  99.00 999.00  78.99   5.94 -15.71  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S00 234030010 240813 180535.50  414.06 -13.47  15.36  82.78   6.05 -15.70  -23.535712   7.186859  7158.43  11  15.36 999.00  11  0.29  7391.75
AVAPS-D08 S10 234030010 240813 180535.75 9999.00  99.00 999.00  90.03   5.31 -15.48  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.37 99999.00
AVAPS-D08 S00 234030010 240813 180536.00  414.35 -13.39  14.87  80.80   6.00 -15.31  -23.535739   7.186856  7153.26  11  14.87 999.00  11  0.37  7384.86
AVAPS-D08 S10 234030010 240813 180536.25 9999.00  99.00 999.00  76.57   5.53 -15.50  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.37 99999.00
AVAPS-D08 S01 234030010 240813 180536.50  414.86 -13.33  13.82 999.00 999.00  99.00  999.000000  99.000000  7143.87   3  13.82 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180536.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180537.00  415.32 -13.25  13.30  78.46   5.79 -15.43  -23.535788   7.186843  7135.47  10  13.30 999.00  10  0.28  7369.37
AVAPS-D08 S10 234030010 240813 180537.25 9999.00  99.00 999.00  81.33   6.16 -15.55  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.27 99999.00
AVAPS-D08 S00 234030010 240813 180537.50  415.71 -13.18  13.06  79.92   6.47 -15.61  -23.535817   7.186839  7128.25  10  13.06 999.00  10  0.25  7361.31
AVAPS-D08 S10 234030010 240813 180537.75 9999.00  99.00 999.00  77.47   5.76 -15.42  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.28 99999.00
AVAPS-D08 S01 234030010 240813 180538.00  416.13 -13.11  12.65  80.15   6.21  99.00  -23.535843   7.186833  7120.55  10  12.65 999.00  10  0.28  7353.49
AVAPS-D08 S10 234030010 240813 180538.25 9999.00  99.00 999.00  78.83   6.36 -15.40  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180538.50  416.55 -13.05   9.69  80.41   6.54 -15.56  -23.535873   7.186827  7112.86  10   9.69 999.00  10  0.28  7345.62
AVAPS-D08 S10 234030010 240813 180538.75 9999.00  99.00 999.00  76.74   6.19 -15.59  999.000000  99.000000 99999.00   8 999.00 999.00   8  0.25 99999.00
AVAPS-D08 S11 234030010 240813 180539.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180539.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180539.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180539.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180540.00  417.85 -12.89   5.07  77.69   7.11 -15.35  -23.535962   7.186805  7089.18  10   5.07 999.00  10  0.23  7322.92
AVAPS-D08 S11 234030010 240813 180540.25 9999.00  99.00 999.00  77.58   7.09 -15.40  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.08 99999.00
AVAPS-D08 S11 234030010 240813 180540.50  418.26 -12.76   4.48  76.53   6.84  -5.38  -23.535991   7.186799 99999.00  11   4.48 999.00  11  0.23  7314.81
AVAPS-D08 S11 234030010 240813 180540.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S10 234030010 240813 180541.00  418.70 -12.76   4.25  82.94   6.49 -15.97  -23.536015   7.186795 99999.00  10   4.25 999.00  10  0.25  7306.48
AVAPS-D08 S11 234030010 240813 180541.25 9999.00  99.00 999.00  75.49   7.49 -20.68  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.30 99999.00
AVAPS-D08 S10 234030010 240813 180541.50  419.02 -12.70   4.23  84.56   8.13 -15.87  -23.536052   7.186789 99999.00   9   4.23 999.00   9  0.34  7298.93
AVAPS-D08 S11 234030010 240813 180541.75 9999.00  99.00 999.00  80.76   7.97 -15.68  999.000000  99.000000 99999.00   0 999.00 999.00   0 86.26 99999.00
AVAPS-D08 S11 234030010 240813 180542.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180542.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180542.50  419.85 -12.57   4.19  77.55   7.18 -15.55  -23.536117   7.186777  7052.72  10   4.19 999.00  10  0.26  7284.04
AVAPS-D08 S10 234030010 240813 180542.75 9999.00  99.00 999.00  79.50   6.66 -15.55  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.32 99999.00
AVAPS-D08 S00 234030010 240813 180543.00  420.35 -12.52   4.31  78.57   7.40 -15.57  -23.536149   7.186771  7043.61  10   4.31 999.00  10  0.32  7276.32
AVAPS-D08 S10 234030010 240813 180543.25 9999.00  99.00 999.00  77.34   6.77 -15.48  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D08 S00 234030010 240813 180543.50  420.78 -12.47   4.48  73.06   5.79 -16.07  -23.536175   7.186762  7035.80  10   4.48 999.00  10  0.46  7267.80
AVAPS-D08 S10 234030010 240813 180543.75 9999.00  99.00 999.00  77.15   6.71 -15.97  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.46 99999.00
AVAPS-D08 S00 234030010 240813 180544.00  421.18 -12.41   4.75  78.14   7.24 -15.78  999.000000  99.000000  7028.62  10   4.75 999.00  10  0.42 99999.00
AVAPS-D08 S10 234030010 240813 180544.25 9999.00  99.00 999.00  75.61   7.10 -15.56  999.000000  99.000000 99999.00   9 999.00 999.00   9  0.37 99999.00
AVAPS-D08 S11 234030010 240813 180544.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180544.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180545.00  422.05 -12.30   4.97  75.15   7.01 -15.96  -23.536280   7.186741  7012.92  11   4.97 999.00  11  0.30  7245.06
AVAPS-D08 S10 234030010 240813 180545.25 9999.00  99.00 999.00  73.12   7.16 -15.85  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.31 99999.00
AVAPS-D08 S01 234030010 240813 180545.50  422.47 -12.24   4.87  72.55   7.63 -15.73  -23.536312   7.186730  7005.33  11   4.87 999.00  11  0.48  7237.56
AVAPS-D08 S10 234030010 240813 180545.75 9999.00  99.00 999.00  71.99   7.00 -16.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.30 99999.00
AVAPS-D08 S00 234030010 240813 180546.00  422.86 -12.17   4.68  76.35   6.69 -16.03  -23.536342   7.186721  6998.16  11   4.68 999.00  11  0.29  7229.19
AVAPS-D08 S10 234030010 240813 180546.25 9999.00  99.00 999.00  78.57   8.36 -16.24  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.44 99999.00
AVAPS-D08 S00 234030010 240813 180546.50  423.31 -12.11   4.53  84.40   7.30 -16.22  -23.536379   7.186716  6990.14  10   4.53 999.00  10  0.38  7220.74
AVAPS-D08 S11 234030010 240813 180546.75 9999.00  99.00 999.00  81.43   5.98 -16.22  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.33 99999.00
AVAPS-D08 S01 234030010 240813 180547.00  423.76 -12.04   4.41  70.46  88.40 -16.19  -23.536405   7.186708  6982.04  11   4.41 999.00  11  0.29  7212.74
AVAPS-D08 S10 234030010 240813 180547.25 9999.00  99.00 999.00  74.26   7.20 -16.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S10 234030010 240813 180547.50  424.09 -11.97   4.35  75.77   7.02 -16.15  -23.536436   7.186701 99999.00  11   4.35 999.00  11  0.24  7204.85
AVAPS-D08 S10 234030010 240813 180547.75 9999.00  99.00 999.00  82.78   6.55 -16.01  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.27 99999.00
AVAPS-D08 S00 234030010 240813 180548.00  424.51 -11.89   4.31  86.66   6.00 -15.95  -23.536464   7.186699  6968.36  10   4.31 999.00  10  0.33  7197.18
AVAPS-D08 S10 234030010 240813 180548.25 9999.00  99.00 999.00  81.10   6.63 -15.96  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.34 99999.00
AVAPS-D08 S00 234030010 240813 180548.50  424.99 -11.83   4.23  81.66   7.12 -15.92  -23.536496   7.186693  6959.87  10   4.23 999.00  10  0.38  7189.36
AVAPS-D08 S10 234030010 240813 180548.75 9999.00  99.00 999.00  79.97   8.00 -15.68  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.38 99999.00
AVAPS-D08 S00 234030010 240813 180549.00  425.46 -11.77   4.14  79.32   7.74 -15.65  -23.536533   7.186686  6951.43  11   4.14 999.00  11  0.32  7182.10
AVAPS-D08 S10 234030010 240813 180549.25 9999.00  99.00 999.00  76.60   7.57 -15.79  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.30 99999.00
AVAPS-D08 S11 234030010 240813 180549.50  212.89 -11.72   3.99  76.90   6.08 -15.74  -23.536565   7.186677 99999.00  10   3.99 999.00  10  0.30  7174.10
AVAPS-D08 S11 234030010 240813 180549.75 9999.00  99.00 999.00  78.09   7.23 -15.62  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.29 99999.00
AVAPS-D08 S11 234030010 240813 180550.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180550.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180550.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180550.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180551.00  427.08 -11.71   4.94  72.87   6.91 -15.14  -23.536659   7.186653  6922.27  11   4.94 999.00  11  0.23  7152.51
AVAPS-D08 S11 234030010 240813 180551.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180551.50  427.49  11.70 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180551.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180552.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180552.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180552.50  428.35 -11.62   4.99  73.05   6.99 -14.89  -23.536752   7.186628  6899.48  11   4.99 999.00  11  0.25  7130.87
AVAPS-D08 S10 234030010 240813 180552.75 9999.00  99.00 999.00  75.54   7.23 -14.82  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180553.00  428.77 -11.57   4.87  71.88   6.90 -14.95  -23.536783   7.186619  6892.09  11   4.87 999.00  11  0.27  7123.37
AVAPS-D08 S11 234030010 240813 180553.25 9999.00  99.00 999.00  70.67   7.11 -15.15  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.30 99999.00
AVAPS-D08 S00 234030010 240813 180553.50  429.34 -11.51   4.67  74.73   7.19 -15.00  -23.536814   7.186609  6881.89  11   4.67 999.00  11  0.33  7115.88
AVAPS-D08 S10 234030010 240813 180553.75 9999.00  99.00 999.00  69.91   7.37 -14.82  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.40 99999.00
AVAPS-D08 S00 234030010 240813 180554.00  429.62 -11.45   4.44  71.43   6.93 -14.88  999.000000  99.000000  6876.83  11   4.44 999.00  11  0.37 99999.00
AVAPS-D08 S10 234030010 240813 180554.25 9999.00  99.00 999.00  74.58   6.85 -14.93  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.34 99999.00
AVAPS-D08 S00 234030010 240813 180554.50  430.12 -11.40   4.32  73.43   7.32 -14.81  -23.536878   7.186588  6867.99  11   4.32 999.00  11  0.39  7101.48
AVAPS-D08 S10 234030010 240813 180554.75 9999.00  99.00 999.00  70.80   7.42 -14.42  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.40 99999.00
AVAPS-D08 S01 234030010 240813 180555.00  430.49 -11.34   4.24  73.67   7.38 -14.52  -23.536911   7.186578  6861.33  10   4.24 999.00  10  0.34  7094.58
AVAPS-D08 S10 234030010 240813 180555.25 9999.00  99.00 999.00  74.52   7.36 -14.62  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.32 99999.00
AVAPS-D08 S11 234030010 240813 180555.50  430.91 -11.29   4.23 264.12   5.53 -14.53  -23.536939   7.186569 99999.00  11   4.23 999.00  11  0.28  7087.35
AVAPS-D08 S10 234030010 240813 180555.75 9999.00  99.00 999.00  72.76   6.65 -14.56  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D08 S01 234030010 240813 180556.00  431.34 -11.23   4.25  78.48  11.78 -15.04  -23.536967   7.186563  6846.26  11   4.25 999.00  11  0.32  7079.29
AVAPS-D08 S11 234030010 240813 180556.25 9999.00  99.00 999.00 342.25   6.53 -15.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.37 99999.00
AVAPS-D08 S01 234030010 240813 180556.50  431.73 -11.17   4.23  75.30   6.53 -15.33  999.000000  99.000000  6839.25  11   4.23 999.00  11  0.36 99999.00
AVAPS-D08 S11 234030010 240813 180556.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180557.00  432.25  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180557.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S10 234030010 240813 180557.50  432.66  11.05   0.84  83.20   6.55 -14.67  999.000000  99.000000 99999.00  11   0.84 999.00  11  0.54 99999.00
