AVAPS-T06 STA 234220965 240813 173830.76
AVAPS-T06 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D06 P10 234220965 240813 174409.25 9999.00  99.00 999.00 180.94 222.36  -0.09  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174409.50  856.88  21.60  10.69 180.94 222.36  -0.10  -22.102101   5.981261 99999.00  10  10.69 999.00  10  0.13 13859.40
AVAPS-D06 P10 234220965 240813 174409.75 9999.00  99.00 999.00 180.87 222.43   0.47  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174410.00  856.76  21.60  10.67 180.82 222.43   0.84  -22.102085   5.982264 99999.00  10  10.67 999.00  10  0.17 13859.60
AVAPS-D06 P10 234220965 240813 174410.25 9999.00  99.00 999.00 180.84 222.36   0.53  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.16 99999.00
AVAPS-D06 P00 234220965 240813 174410.50  856.75  21.60  10.68 180.83 222.36   0.33  -22.102070   5.983267 99999.00  10  10.68 999.00  10  0.14 13859.96
AVAPS-D06 P10 234220965 240813 174410.75 9999.00  99.00 999.00 180.81 222.39   0.43  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.14 99999.00
AVAPS-D06 P00 234220965 240813 174411.00  856.64  21.60  10.66 180.79 222.40   0.45  -22.102056   5.984271 99999.00  10  10.66 999.00  10  0.14 13860.23
AVAPS-D06 P10 234220965 240813 174411.25 9999.00  99.00 999.00 180.77 222.37   0.48  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174411.50  856.63  21.60  10.67 180.75 222.41   0.54  -22.102042   5.985274 99999.00  10  10.67 999.00  10  0.14 13860.54
AVAPS-D06 P10 234220965 240813 174411.75 9999.00  99.00 999.00 180.75 222.39   0.50  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.14 99999.00
AVAPS-D06 P00 234220965 240813 174412.00  856.52  21.60  10.69 180.73 222.43   0.57  -22.102029   5.986277 99999.00  10  10.69 999.00  10  0.15 13860.89
AVAPS-D06 P10 234220965 240813 174412.25 9999.00  99.00 999.00 180.71 222.39   0.67  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.21 99999.00
AVAPS-D06 P00 234220965 240813 174412.50  856.50  21.60  10.68 180.70 222.40   0.65  -22.102017   5.987281 99999.00  10  10.68 999.00  10  0.17 13861.22
AVAPS-D06 P10 234220965 240813 174412.75 9999.00  99.00 999.00 180.68 222.41   0.73  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174413.00  856.49  21.60  10.70 180.66 222.37   0.54  -22.102005   5.988284 99999.00  10  10.70 999.00  10  0.13 13861.61
AVAPS-D06 P10 234220965 240813 174413.25 9999.00  99.00 999.00 180.64 222.40   0.68  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174413.50  856.46  21.60  10.68 180.60 222.42   0.80  -22.101993   5.989287 99999.00  10  10.68 999.00  10  0.13 13861.93
AVAPS-D06 P10 234220965 240813 174413.75 9999.00  99.00 999.00 180.60 222.41   0.68  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174414.00  856.57  21.60  10.68 180.54 222.39   0.87  -22.101983   5.990291 99999.00  10  10.68 999.00  10  0.13 13862.19
AVAPS-D06 P10 234220965 240813 174414.25 9999.00  99.00 999.00 180.54 222.41   0.53  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174414.50  856.52  21.60  10.69 180.53 222.41   0.16  -22.101974   5.991294 99999.00  10  10.69 999.00  10  0.13 13862.51
AVAPS-D06 P10 234220965 240813 174414.75 9999.00  99.00 999.00 180.47 222.42   0.41  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174415.00  856.49  21.60  10.68 180.46 222.44   0.14  -22.101966   5.992298 99999.00  10  10.68 999.00  10  0.13 13862.71
AVAPS-D06 P10 234220965 240813 174415.25 9999.00  99.00 999.00 180.41 222.46   0.35  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174415.50  856.39  21.60  10.69 180.41 222.48   0.11  -22.101958   5.993301 99999.00  10  10.69 999.00  10  0.13 13862.77
AVAPS-D06 P10 234220965 240813 174415.75 9999.00  99.00 999.00 180.36 222.48   0.21  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.14 99999.00
AVAPS-D06 P00 234220965 240813 174416.00  856.37  21.60  10.68 180.34 222.50   0.16  -22.101951   5.994305 99999.00  10  10.68 999.00  10  0.13 13862.68
AVAPS-D06 P10 234220965 240813 174416.25 9999.00  99.00 999.00 180.32 222.51  -0.02  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174416.50  856.44  21.60  10.67 180.29 222.53  -0.11  -22.101945   5.995309 99999.00  10  10.67 999.00  10  0.13 13862.51
AVAPS-D06 P10 234220965 240813 174416.75 9999.00  99.00 999.00 180.26 222.54  -0.01  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174417.00  856.30  21.60  10.71 180.24 222.55  -0.00  -22.101940   5.996313 99999.00  10  10.71 999.00  10  0.13 13862.25
AVAPS-D06 P10 234220965 240813 174417.25 9999.00  99.00 999.00 180.21 222.55  -0.01  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174417.50  856.41  21.60  10.69 180.18 222.58  -0.19  -22.101937   5.997317 99999.00  10  10.69 999.00  10  0.14 13861.99
AVAPS-D06 P10 234220965 240813 174417.75 9999.00  99.00 999.00 180.14 222.60   0.05  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.15 99999.00
AVAPS-D06 P00 234220965 240813 174418.00  856.31  21.60  10.65 180.13 222.58  -0.17  -22.101933   5.998321 99999.00  10  10.65 999.00  10  0.14 13861.67
AVAPS-D06 P10 234220965 240813 174418.25 9999.00  99.00 999.00 180.11 222.60  -0.24  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.16 99999.00
AVAPS-D06 P00 234220965 240813 174418.50  856.46  21.60  10.65 180.07 222.64  -0.07  -22.101931   5.999325 99999.00  10  10.65 999.00  10  0.14 13861.32
AVAPS-D06 P10 234220965 240813 174418.75 9999.00  99.00 999.00 180.05 222.63  -0.08  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174419.00  856.44  21.60  10.66 180.05 222.61  -0.49  -22.101930   6.000329 99999.00  10  10.66 999.00  10  0.13 13861.14
AVAPS-D06 P10 234220965 240813 174419.25 9999.00  99.00 999.00 180.00 222.67  -0.15  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174419.50  856.26  21.60  10.67 179.98 222.69  -0.04  -22.101930   6.001333 99999.00  10  10.67 999.00  10  0.13 13860.88
AVAPS-D06 P10 234220965 240813 174419.75 9999.00  99.00 999.00 179.96 222.67  -0.17  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174420.00  856.37  21.60  10.69 179.96 222.65  -0.31  -22.101930   6.002338 99999.00  10  10.69 999.00  10  0.13 13860.70
AVAPS-D06 P10 234220965 240813 174420.25 9999.00  99.00 999.00 179.93 222.66  -0.23  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174420.50  856.30  21.60  10.66 179.90 222.69  -0.22  -22.101932   6.003342 99999.00  10  10.66 999.00  10  0.13 13860.54
AVAPS-D06 P10 234220965 240813 174420.75 9999.00  99.00 999.00 179.89 222.71  -0.07  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.14 99999.00
AVAPS-D06 P00 234220965 240813 174421.00  856.27  21.60  10.68 179.89 222.72  -0.36  -22.101934   6.004347 99999.00  10  10.68 999.00  10  0.13 13860.49
AVAPS-D06 P10 234220965 240813 174421.25 9999.00  99.00 999.00 179.87 222.74  -0.33  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174421.50  856.33  21.61  10.68 179.83 222.74  -0.08  -22.101936   6.005352 99999.00  10  10.68 999.00  10  0.13 13860.42
AVAPS-D06 P10 234220965 240813 174421.75 9999.00  99.00 999.00 179.82 222.74  -0.17  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174422.00  856.25  21.60  10.68 179.80 222.75  -0.23  -22.101940   6.006357 99999.00  10  10.68 999.00  10  0.13 13860.42
AVAPS-D06 P10 234220965 240813 174422.25 9999.00  99.00 999.00 179.78 222.82  -0.20  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174422.50  856.35  21.60  10.68 179.77 222.80  -0.21  -22.101944   6.007362 99999.00  10  10.68 999.00  10  0.13 13860.39
AVAPS-D06 P10 234220965 240813 174422.75 9999.00  99.00 999.00 179.73 222.78  -0.18  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174423.00  856.14  21.61  10.68 179.73 222.77  -0.35  -22.101949   6.008367 99999.00  10  10.68 999.00  10  0.13 13860.36
AVAPS-D06 P10 234220965 240813 174423.25 9999.00  99.00 999.00 179.70 222.82  -0.28  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174423.50  856.32  21.61  10.68 179.67 222.82  -0.30  -22.101954   6.009372 99999.00  10  10.68 999.00  10  0.13 13860.30
AVAPS-D06 P10 234220965 240813 174423.75 9999.00  99.00 999.00 179.63 222.82  -0.24  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P10 234220965 240813 174424.00 9999.00  21.57  10.72 179.62 222.83  -0.45  -22.101961   6.010377 99999.00  10  10.72 999.00  10  0.13 13860.29
AVAPS-D06 P10 234220965 240813 174424.25 9999.00  99.00 999.00 179.57 222.86  -0.12  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174424.50  856.17  21.60  10.67 179.55 222.83  -0.37  -22.101968   6.011382 99999.00  10  10.67 999.00  10  0.13 13860.25
AVAPS-D06 P10 234220965 240813 174424.75 9999.00  99.00 999.00 179.52 222.88  -0.17  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174425.00  856.07  21.60  10.68 179.49 222.85  -0.27  -22.101977   6.012388 99999.00  10  10.68 999.00  10  0.13 13860.15
AVAPS-D06 P10 234220965 240813 174425.25 9999.00  99.00 999.00 179.46 222.90  -0.37  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174425.50  856.22  21.61  10.66 179.44 222.92  -0.35  -22.101986   6.013393 99999.00  10  10.66 999.00  10  0.13 13860.03
AVAPS-D06 P10 234220965 240813 174425.75 9999.00  99.00 999.00 179.40 222.90  -0.28  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174426.00  856.27  21.61  10.67 179.38 222.90  -0.34  -22.101996   6.014399 99999.00  10  10.67 999.00  10  0.13 13859.92
AVAPS-D06 P10 234220965 240813 174426.25 9999.00  99.00 999.00 179.35 222.94  -0.27  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174426.50  856.19  21.61  10.68 179.32 222.95  -0.19  -22.102007   6.015405 99999.00  10  10.68 999.00  10  0.13 13859.82
AVAPS-D06 P10 234220965 240813 174426.75 9999.00  99.00 999.00 179.29 222.97  -0.17  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174427.00  856.22  21.61  10.72 179.25 222.97  -0.16  -22.102019   6.016411 99999.00  10  10.72 999.00  10  0.13 13859.79
AVAPS-D06 P10 234220965 240813 174427.25 9999.00  99.00 999.00 179.23 223.00  -0.13  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174427.50  856.28  21.61  10.68 179.21 222.99  -0.03  -22.102032   6.017416 99999.00  10  10.68 999.00  10  0.13 13859.76
AVAPS-D06 P10 234220965 240813 174427.75 9999.00  99.00 999.00 179.20 223.00  -0.02  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174428.00  856.15  21.61  10.69 179.16 222.98   0.07  -22.102046   6.018422 99999.00  10  10.69 999.00  10  0.13 13859.83
AVAPS-D06 P10 234220965 240813 174428.25 9999.00  99.00 999.00 179.14 223.00   0.06  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174428.50  856.02  21.61  10.69 179.12 223.01   0.20  -22.102061   6.019428 99999.00  10  10.69 999.00  10  0.13 13859.92
AVAPS-D06 P10 234220965 240813 174428.75 9999.00  99.00 999.00 179.11 223.03   0.27  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174429.00  856.07  21.61  10.66 179.08 223.01   0.32  -22.102077   6.020434 99999.00  10  10.66 999.00  10  0.13 13860.05
AVAPS-D06 P10 234220965 240813 174429.25 9999.00  99.00 999.00 179.05 222.97   0.35  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174429.50  855.95  21.61  10.65 179.03 223.02   0.47  -22.102093   6.021440 99999.00  10  10.65 999.00  10  0.13 13860.23
AVAPS-D06 P10 234220965 240813 174429.75 9999.00  99.00 999.00 179.01 223.03   0.52  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174430.00  856.02  21.61  10.67 178.99 223.00   0.54  -22.102110   6.022446 99999.00  10  10.67 999.00  10  0.13 13860.50
AVAPS-D06 P10 234220965 240813 174430.25 9999.00  99.00 999.00 178.96 223.02   0.63  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174430.50  856.12  21.61  10.66 178.94 223.04   0.61  -22.102128   6.023452 99999.00  10  10.66 999.00  10  0.13 13860.81
AVAPS-D06 P10 234220965 240813 174430.75 9999.00  99.00 999.00 178.92 223.03   0.57  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174431.00  856.05  21.62  10.67 178.88 223.04   0.60  -22.102147   6.024458 99999.00  10  10.67 999.00  10  0.13 13861.11
AVAPS-D06 P10 234220965 240813 174431.25 9999.00  99.00 999.00 178.87 223.04   0.59  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174431.50  856.15  21.61  10.69 178.84 223.04   0.59  -22.102167   6.025464 99999.00  10  10.69 999.00  10  0.13 13861.39
AVAPS-D06 P10 234220965 240813 174431.75 9999.00  99.00 999.00 178.81 223.05   0.55  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174432.00  856.06  21.61  10.67 178.78 223.05   0.47  -22.102188   6.026470 99999.00  10  10.67 999.00  10  0.13 13861.66
AVAPS-D06 P10 234220965 240813 174432.25 9999.00  99.00 999.00 178.75 223.08   0.58  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174432.50  856.18  21.62  10.66 178.71 223.09   0.58  -22.102210   6.027476 99999.00  10  10.66 999.00  10  0.13 13861.94
AVAPS-D06 P10 234220965 240813 174432.75 9999.00  99.00 999.00 178.70 223.12   0.58  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174433.00  855.99  21.61  10.68 178.66 223.10   0.55  -22.102233   6.028483 99999.00  10  10.68 999.00  10  0.13 13862.23
AVAPS-D06 P10 234220965 240813 174433.25 9999.00  99.00 999.00 178.64 223.10   0.58  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174433.50  856.18  21.62  10.65 178.62 223.13   0.51  -22.102256   6.029489 99999.00  10  10.65 999.00  10  0.13 13862.52
AVAPS-D06 P10 234220965 240813 174433.75 9999.00  99.00 999.00 178.60 223.11   0.38  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174434.00  856.10  21.62  10.68 178.58 223.11   0.38  -22.102281   6.030495 99999.00  10  10.68 999.00  10  0.13 13862.74
AVAPS-D06 P10 234220965 240813 174434.25 9999.00  99.00 999.00 178.55 223.13   0.40  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174434.50  855.91  21.62  10.67 178.51 223.12   0.41  -22.102306   6.031501 99999.00  10  10.67 999.00  10  0.13 13862.96
AVAPS-D06 P10 234220965 240813 174434.75 9999.00  99.00 999.00 178.49 223.13   0.36  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174435.00  855.83  21.61  10.70 178.48 223.14   0.17  -22.102333   6.032507 99999.00  10  10.70 999.00  10  0.13 13863.13
AVAPS-D06 P10 234220965 240813 174435.25 9999.00  99.00 999.00 178.44 223.18   0.30  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174435.50  855.86  21.61  10.69 178.42 223.21   0.30  -22.102360   6.033514 99999.00  10  10.69 999.00  10  0.13 13863.29
AVAPS-D06 P10 234220965 240813 174435.75 9999.00  99.00 999.00 178.39 223.20   0.30  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174436.00  856.03  21.62  10.66 178.37 223.21   0.32  -22.102388   6.034520 99999.00  10  10.66 999.00  10  0.13 13863.48
AVAPS-D06 P10 234220965 240813 174436.25 9999.00  99.00 999.00 178.34 223.23   0.28  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174436.50  855.97  21.62  10.69 178.31 223.19   0.24  -22.102417   6.035527 99999.00  10  10.69 999.00  10  0.13 13863.66
AVAPS-D06 P10 234220965 240813 174436.75 9999.00  99.00 999.00 178.28 223.23   0.11  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174437.00  855.93  21.62  10.67 178.28 223.23   0.08  -22.102448   6.036534 99999.00  10  10.67 999.00  10  0.13 13863.77
AVAPS-D06 P10 234220965 240813 174437.25 9999.00  99.00 999.00 178.25 223.24   0.12  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174437.50  855.91  21.62  10.68 178.22 223.26   0.05  -22.102478   6.037540 99999.00  10  10.68 999.00  10  0.13 13863.85
AVAPS-D06 P10 234220965 240813 174437.75 9999.00  99.00 999.00 178.20 223.27   0.13  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174438.00  855.68  21.62  10.69 178.18 223.29   0.14  -22.102510   6.038547 99999.00  10  10.69 999.00  10  0.13 13863.92
AVAPS-D06 P10 234220965 240813 174438.25 9999.00  99.00 999.00 178.16 223.31   0.23  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174438.50  855.96  21.62  10.69 178.15 223.32   0.15  -22.102542   6.039554 99999.00  10  10.69 999.00  10  0.13 13864.03
AVAPS-D06 P10 234220965 240813 174438.75 9999.00  99.00 999.00 178.12 223.32   0.12  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174439.00  855.90  21.62  10.66 178.11 223.33   0.08  -22.102574   6.040561 99999.00  10  10.66 999.00  10  0.13 13864.10
AVAPS-D06 P10 234220965 240813 174439.25 9999.00  99.00 999.00 178.07 223.33   0.09  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174439.50  855.92  21.62  10.68 178.06 223.34   0.10  -22.102608   6.041568 99999.00  10  10.68 999.00  10  0.13 13864.16
AVAPS-D06 P10 234220965 240813 174439.75 9999.00  99.00 999.00 178.03 223.34   0.06  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174440.00  855.77  21.62  10.68 178.01 223.33   0.05  -22.102643   6.042574 99999.00  10  10.68 999.00  10  0.13 13864.22
AVAPS-D06 P10 234220965 240813 174440.25 9999.00  99.00 999.00 177.99 223.38  -0.03  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174440.50  855.87  21.62  10.67 177.97 223.39  -0.07  -22.102678   6.043582 99999.00  10  10.67 999.00  10  0.13 13864.23
AVAPS-D06 P10 234220965 240813 174440.75 9999.00  99.00 999.00 177.93 223.41  -0.11  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174441.00  855.98  21.62  10.70 177.91 223.42  -0.17  -22.102714   6.044589 99999.00  10  10.70 999.00  10  0.13 13864.19
AVAPS-D06 P10 234220965 240813 174441.25 9999.00  99.00 999.00 177.88 223.42  -0.21  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174441.50  855.87  21.62  10.70 177.84 223.48  -0.15  -22.102751   6.045596 99999.00  10  10.70 999.00  10  0.13 13864.10
AVAPS-D06 P10 234220965 240813 174441.75 9999.00  99.00 999.00 177.82 223.49  -0.21  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174442.00  855.84  21.62  10.70 177.80 223.51  -0.27  -22.102790   6.046603 99999.00  10  10.70 999.00  10  0.13 13864.04
AVAPS-D06 P10 234220965 240813 174442.25 9999.00  99.00 999.00 177.77 223.51  -0.30  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174442.50  855.79  21.62  10.71 177.75 223.50  -0.23  -22.102829   6.047611 99999.00  10  10.71 999.00  10  0.13 13863.92
AVAPS-D06 P10 234220965 240813 174442.75 9999.00  99.00 999.00 177.71 223.52  -0.25  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174443.00  855.86  21.62  10.68 177.70 223.56  -0.25  -22.102869   6.048619 99999.00  10  10.68 999.00  10  0.13 13863.82
AVAPS-D06 P10 234220965 240813 174443.25 9999.00  99.00 999.00 177.67 223.56  -0.21  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174443.50  855.84  21.62  10.68 177.66 223.58  -0.26  -22.102910   6.049626 99999.00  10  10.68 999.00  10  0.13 13863.70
AVAPS-D06 P10 234220965 240813 174443.75 9999.00  99.00 999.00 177.63 223.61  -0.26  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174444.00  855.69  21.62  10.69 177.61 223.63  -0.33  -22.102951   6.050635 99999.00  10  10.69 999.00  10  0.13 13863.59
AVAPS-D06 P10 234220965 240813 174444.25 9999.00  99.00 999.00 177.59 223.62  -0.26  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174444.50  855.93  21.62  10.69 177.57 223.65  -0.25  -22.102994   6.051642 99999.00  10  10.69 999.00  10  0.13 13863.48
AVAPS-D06 P10 234220965 240813 174444.75 9999.00  99.00 999.00 177.55 223.67  -0.20  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174445.00  855.86  21.62  10.68 177.53 223.67  -0.16  -22.103037   6.052651 99999.00  10  10.68 999.00  10  0.13 13863.40
AVAPS-D06 P10 234220965 240813 174445.25 9999.00  99.00 999.00 177.51 223.68  -0.11  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174445.50  855.97  21.62  10.66 177.50 223.69  -0.11  -22.103081   6.053659 99999.00  10  10.66 999.00  10  0.13 13863.37
AVAPS-D06 P10 234220965 240813 174445.75 9999.00  99.00 999.00 177.48 223.68  -0.01  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174446.00  855.91  21.62  10.69 177.45 223.69  -0.00  -22.103125   6.054667 99999.00  10  10.69 999.00  10  0.13 13863.35
AVAPS-D06 P10 234220965 240813 174446.25 9999.00  99.00 999.00 177.42 223.71   0.04  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174446.50  855.81  21.62  10.68 177.40 223.73   0.04  -22.103170   6.055675 99999.00  10  10.68 999.00  10  0.13 13863.37
AVAPS-D06 P10 234220965 240813 174446.75 9999.00  99.00 999.00 177.39 223.73   0.02  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174447.00  855.90  21.62  10.70 177.37 223.75  -0.05  -22.103216   6.056684 99999.00  10  10.70 999.00  10  0.13 13863.37
AVAPS-D06 P10 234220965 240813 174447.25 9999.00  99.00 999.00 177.34 223.73   0.04  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174447.50  855.92  21.62  10.69 177.33 223.78   0.01  -22.103263   6.057692 99999.00  10  10.69 999.00  10  0.13 13863.43
AVAPS-D06 P10 234220965 240813 174447.75 9999.00  99.00 999.00 177.28 223.77   0.11  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174448.00  855.94  21.62  10.66 177.27 223.78   0.02  -22.103311   6.058700 99999.00  10  10.66 999.00  10  0.13 13863.48
AVAPS-D06 P10 234220965 240813 174448.25 9999.00  99.00 999.00 177.24 223.82   0.05  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174448.50  855.73  21.62  10.68 177.22 223.79   0.06  -22.103359   6.059709 99999.00  10  10.68 999.00  10  0.13 13863.54
AVAPS-D06 P10 234220965 240813 174448.75 9999.00  99.00 999.00 177.18 223.81   0.05  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174449.00  855.83  21.62  10.69 177.17 223.86   0.05  -22.103409   6.060717 99999.00  10  10.69 999.00  10  0.13 13863.58
AVAPS-D06 P10 234220965 240813 174449.25 9999.00  99.00 999.00 177.13 223.86   0.05  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.13 99999.00
AVAPS-D06 P00 234220965 240813 174449.50  855.77  21.62  10.69 177.11 223.87   0.05  -22.103459   6.061726 99999.00  10  10.69 999.00  10  0.13 13863.62
