AVAPS-T05 STA 234021432 240813 173228.03
AVAPS-T05 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS   
AVAPS-D05 P10 234021432 240813 173532.50 9999.00  99.00 999.00 228.13 203.07  -0.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173532.75  856.69  21.54  15.39 228.11 203.06  -0.42  -22.498884   5.111179 99999.00  11  15.39 999.00  11  0.15 13856.21
AVAPS-D05 P10 234021432 240813 173533.00 9999.00  99.00 999.00 228.09 203.05  -0.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173533.25  856.76  21.54  15.40 228.08 203.08  -0.50  -22.498204   5.111791 99999.00  11  15.40 999.00  11  0.15 13855.97
AVAPS-D05 P10 234021432 240813 173533.50 9999.00  99.00 999.00 228.04 203.04  -0.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173533.75  856.63  21.54  15.38 228.02 203.07  -0.45  -22.497524   5.112404 99999.00  11  15.38 999.00  11  0.15 13855.69
AVAPS-D05 P10 234021432 240813 173534.00 9999.00  99.00 999.00 228.00 203.05  -0.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173534.25  856.39  21.54  15.39 227.98 203.05  -0.45  -22.496845   5.113017 99999.00  11  15.39 999.00  11  0.15 13855.44
AVAPS-D05 P10 234021432 240813 173534.50 9999.00  99.00 999.00 227.94 203.07  -0.36  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173534.75  856.45  21.54  15.38 227.91 203.07  -0.31  -22.496167   5.113631 99999.00  11  15.38 999.00  11  0.15 13855.25
AVAPS-D05 P10 234021432 240813 173535.00 9999.00  99.00 999.00 227.88 203.08  -0.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173535.25  856.44  21.54  15.38 227.84 203.10  -0.28  -22.495489   5.114245 99999.00  11  15.38 999.00  11  0.15 13855.07
AVAPS-D05 P10 234021432 240813 173535.50 9999.00  99.00 999.00 227.82 203.06  -0.23  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173535.75  856.18  21.54  15.41 227.79 203.08  -0.24  -22.494812   5.114860 99999.00  11  15.41 999.00  11  0.15 13854.92
AVAPS-D05 P10 234021432 240813 173536.00 9999.00  99.00 999.00 227.76 203.05  -0.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173536.25  856.25  21.54  15.40 227.73 203.08  -0.11  -22.494135   5.115476 99999.00  11  15.40 999.00  11  0.15 13854.82
AVAPS-D05 P10 234021432 240813 173536.50 9999.00  99.00 999.00 227.69 203.07  -0.07  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173536.75  856.40  21.54  15.39 227.66 203.06  -0.06  -22.493460   5.116093 99999.00  11  15.39 999.00  11  0.15 13854.79
AVAPS-D05 P10 234021432 240813 173537.00 9999.00  99.00 999.00 227.63 203.06  -0.07  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173537.25  856.52  21.54  15.39 227.61 203.04  -0.14  -22.492784   5.116710 99999.00  11  15.39 999.00  11  0.15 13854.72
AVAPS-D05 P10 234021432 240813 173537.50 9999.00  99.00 999.00 227.58 203.02  -0.05  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173537.75  856.48  21.54  15.38 227.55 203.05  -0.00  -22.492110   5.117328 99999.00  11  15.38 999.00  11  0.15 13854.69
AVAPS-D05 P10 234021432 240813 173538.00 9999.00  99.00 999.00 227.52 203.01   0.01  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173538.25  856.38  21.54  15.38 227.50 202.99   0.04  -22.491436   5.117947 99999.00  11  15.38 999.00  11  0.15 13854.70
AVAPS-D05 P10 234021432 240813 173538.50 9999.00  99.00 999.00 227.48 202.98   0.03  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173538.75  856.46  21.54  15.40 227.46 203.02   0.10  -22.490763   5.118566 99999.00  11  15.40 999.00  11  0.14 13854.72
AVAPS-D05 P10 234021432 240813 173539.00 9999.00  99.00 999.00 227.43 202.96   0.10  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173539.25  856.36  21.54  15.35 227.41 202.93   0.24  -22.490090   5.119185 99999.00  11  15.35 999.00  11  0.14 13854.80
AVAPS-D05 P10 234021432 240813 173539.50 9999.00  99.00 999.00 227.40 202.95   0.21  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173539.75  856.34  21.55  15.38 227.39 202.89   0.23  -22.489418   5.119805 99999.00  11  15.38 999.00  11  0.14 13854.90
AVAPS-D05 P10 234021432 240813 173540.00 9999.00  99.00 999.00 227.37 202.91   0.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173540.25  856.36  21.55  15.37 227.35 202.86   0.27  -22.488747   5.120425 99999.00  11  15.37 999.00  11  0.14 13855.03
AVAPS-D05 P10 234021432 240813 173540.50 9999.00  99.00 999.00 227.34 202.84   0.33  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173540.75  856.28  21.54  15.37 227.32 202.85   0.31  -22.488075   5.121045 99999.00  11  15.37 999.00  11  0.14 13855.15
AVAPS-D05 P10 234021432 240813 173541.00 9999.00  99.00 999.00 227.31 202.84   0.28  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173541.25  856.39  21.55  15.39 227.29 202.83   0.24  -22.487405   5.121666 99999.00  11  15.39 999.00  11  0.15 13855.27
AVAPS-D05 P10 234021432 240813 173541.50 9999.00  99.00 999.00 227.28 202.79   0.23  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173541.75  856.31  21.54  15.40 227.26 202.79   0.20  -22.486734   5.122286 99999.00  11  15.40 999.00  11  0.15 13855.38
AVAPS-D05 P10 234021432 240813 173542.00 9999.00  99.00 999.00 227.24 202.79   0.21  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173542.25  856.47  21.55  15.38 227.23 202.79   0.26  -22.486064   5.122908 99999.00  11  15.38 999.00  11  0.14 13855.49
AVAPS-D05 P10 234021432 240813 173542.50 9999.00  99.00 999.00 227.21 202.76   0.19  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173542.75  856.29  21.55  15.40 227.18 202.73   0.16  -22.485395   5.123529 99999.00  11  15.40 999.00  11  0.14 13855.58
AVAPS-D05 P10 234021432 240813 173543.00 9999.00  99.00 999.00 227.17 202.77   0.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173543.25  856.17  21.54  15.40 227.14 202.78   0.13  -22.484726   5.124151 99999.00  11  15.40 999.00  11  0.14 13855.66
AVAPS-D05 P10 234021432 240813 173543.50 9999.00  99.00 999.00 227.11 202.77   0.11  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173543.75  856.45  21.55  15.40 227.08 202.75   0.18  -22.484057   5.124774 99999.00  11  15.40 999.00  11  0.15 13855.72
AVAPS-D05 P10 234021432 240813 173544.00 9999.00  99.00 999.00 227.06 202.75   0.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173544.25  856.18  21.55  15.40 227.03 202.77   0.13  -22.483389   5.125397 99999.00  11  15.40 999.00  11  0.15 13855.77
AVAPS-D05 P10 234021432 240813 173544.50 9999.00  99.00 999.00 227.01 202.77   0.05  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173544.75  856.19  21.55  15.39 226.97 202.76   0.06  -22.482722   5.126021 99999.00  11  15.39 999.00  11  0.15 13855.81
AVAPS-D05 P10 234021432 240813 173545.00 9999.00  99.00 999.00 226.94 202.75   0.01  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173545.25  856.15  21.55  15.40 226.92 202.74   0.02  -22.482055   5.126645 99999.00  11  15.40 999.00  11  0.15 13855.83
AVAPS-D05 P10 234021432 240813 173545.50 9999.00  99.00 999.00 226.89 202.73   0.04  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173545.75  856.31  21.55  15.38 226.87 202.73   0.05  -22.481389   5.127270 99999.00  11  15.38 999.00  11  0.15 13855.81
AVAPS-D05 P10 234021432 240813 173546.00 9999.00  99.00 999.00 226.85 202.73   0.02  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173546.25  856.24  21.55  15.38 226.82 202.73  -0.06  -22.480724   5.127896 99999.00  11  15.38 999.00  11  0.15 13855.81
AVAPS-D05 P10 234021432 240813 173546.50 9999.00  99.00 999.00 226.80 202.69   0.03  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173546.75  856.44  21.55  15.38 226.77 202.69   0.07  -22.480059   5.128522 99999.00  11  15.38 999.00  11  0.15 13855.80
AVAPS-D05 P10 234021432 240813 173547.00 9999.00  99.00 999.00 226.75 202.72   0.11  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173547.25  856.26  21.55  15.38 226.74 202.71   0.05  -22.479395   5.129148 99999.00  11  15.38 999.00  11  0.14 13855.81
AVAPS-D05 P10 234021432 240813 173547.50 9999.00  99.00 999.00 226.72 202.67   0.02  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173547.75  856.44  21.55  15.39 226.71 202.64  -0.00  -22.478731   5.129775 99999.00  11  15.39 999.00  11  0.14 13855.79
AVAPS-D05 P10 234021432 240813 173548.00 9999.00  99.00 999.00 226.70 202.64  -0.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173548.25  856.45  21.55  15.39 226.68 202.63  -0.07  -22.478067   5.130402 99999.00  11  15.39 999.00  11  0.14 13855.76
AVAPS-D05 P10 234021432 240813 173548.50 9999.00  99.00 999.00 226.66 202.62  -0.04  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.14 99999.00
AVAPS-D05 P00 234021432 240813 173548.75  856.20  21.55  15.38 226.65 202.58  -0.05  -22.477404   5.131030 99999.00  11  15.38 999.00  11  0.14 13855.73
AVAPS-D05 P10 234021432 240813 173549.00 9999.00  99.00 999.00 226.64 202.57  -0.09  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173549.25  856.44  21.55  15.38 226.64 202.54  -0.01  -22.476741   5.131657 99999.00  11  15.38 999.00  11  0.15 13855.69
AVAPS-D05 P10 234021432 240813 173549.50 9999.00  99.00 999.00 226.63 202.53  -0.03  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173549.75  856.15  21.55  15.38 226.62 202.53  -0.14  -22.476079   5.132285 99999.00  11  15.38 999.00  11  0.15 13855.65
AVAPS-D05 P10 234021432 240813 173550.00 9999.00  99.00 999.00 226.60 202.55  -0.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173550.25  856.03  21.55  15.38 226.59 202.52  -0.21  -22.475416   5.132912 99999.00  11  15.38 999.00  11  0.15 13855.51
AVAPS-D05 P10 234021432 240813 173550.50 9999.00  99.00 999.00 226.58 202.50  -0.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173550.75  856.26  21.55  15.39 226.57 202.48  -0.34  -22.474754   5.133540 99999.00  11  15.39 999.00  11  0.15 13855.36
AVAPS-D05 P10 234021432 240813 173551.00 9999.00  99.00 999.00 226.56 202.47  -0.29  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173551.25  856.27  21.55  15.38 226.55 202.51  -0.39  -22.474093   5.134168 99999.00  11  15.38 999.00  11  0.15 13855.18
AVAPS-D05 P10 234021432 240813 173551.50 9999.00  99.00 999.00 226.52 202.51  -0.34  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173551.75  856.16  21.55  15.38 226.49 202.52  -0.33  -22.473432   5.134797 99999.00  11  15.38 999.00  11  0.15 13854.99
AVAPS-D05 P10 234021432 240813 173552.00 9999.00  99.00 999.00 226.48 202.52  -0.36  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173552.25  856.06  21.55  15.40 226.44 202.50  -0.36  -22.472771   5.135427 99999.00  11  15.40 999.00  11  0.16 13854.83
AVAPS-D05 P10 234021432 240813 173552.50 9999.00  99.00 999.00 226.42 202.54  -0.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173552.75  856.20  21.55  15.37 226.38 202.51  -0.37  -22.472111   5.136056 99999.00  11  15.37 999.00  11  0.16 13854.64
AVAPS-D05 P10 234021432 240813 173553.00 9999.00  99.00 999.00 226.37 202.49  -0.34  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173553.25  856.32  21.55  15.38 226.33 202.49  -0.32  -22.471451   5.136687 99999.00  11  15.38 999.00  11  0.16 13854.47
AVAPS-D05 P10 234021432 240813 173553.50 9999.00  99.00 999.00 226.30 202.48  -0.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173553.75  856.03  21.55  15.42 226.28 202.50  -0.28  -22.470793   5.137318 99999.00  11  15.42 999.00  11  0.16 13854.33
AVAPS-D05 P10 234021432 240813 173554.00 9999.00  99.00 999.00 226.24 202.51  -0.24  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173554.25  855.94  21.55  15.36 226.20 202.49  -0.19  -22.470135   5.137950 99999.00  11  15.36 999.00  11  0.16 13854.21
AVAPS-D05 P10 234021432 240813 173554.50 9999.00  99.00 999.00 226.18 202.52  -0.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173554.75  856.07  21.55  15.40 226.14 202.48  -0.12  -22.469477   5.138583 99999.00  11  15.40 999.00  11  0.16 13854.12
AVAPS-D05 P10 234021432 240813 173555.00 9999.00  99.00 999.00 226.11 202.46  -0.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173555.25  856.03  21.55  15.37 226.08 202.46  -0.08  -22.468820   5.139216 99999.00  11  15.37 999.00  11  0.15 13854.06
AVAPS-D05 P10 234021432 240813 173555.50 9999.00  99.00 999.00 226.06 202.48  -0.00  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173555.75  855.94  21.55  15.38 226.04 202.47   0.02  -22.468164   5.139850 99999.00  11  15.38 999.00  11  0.15 13854.04
AVAPS-D05 P10 234021432 240813 173556.00 9999.00  99.00 999.00 226.02 202.48   0.03  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173556.25  856.12  21.56  15.41 225.98 202.46   0.07  -22.467509   5.140484 99999.00  11  15.41 999.00  11  0.15 13854.07
AVAPS-D05 P10 234021432 240813 173556.50 9999.00  99.00 999.00 225.96 202.46   0.05  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173556.75  856.13  21.55  15.39 225.94 202.44   0.11  -22.466854   5.141119 99999.00  11  15.39 999.00  11  0.15 13854.13
AVAPS-D05 P10 234021432 240813 173557.00 9999.00  99.00 999.00 225.91 202.43   0.11  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173557.25  856.09  21.55  15.41 225.88 202.39   0.25  -22.466200   5.141755 99999.00  11  15.41 999.00  11  0.15 13854.20
AVAPS-D05 P10 234021432 240813 173557.50 9999.00  99.00 999.00 225.85 202.39   0.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173557.75  856.17  21.55  15.40 225.82 202.39   0.36  -22.465546   5.142391 99999.00  11  15.40 999.00  11  0.15 13854.35
AVAPS-D05 P10 234021432 240813 173558.00 9999.00  99.00 999.00 225.80 202.36   0.32  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173558.25  856.01  21.55  15.41 225.78 202.39   0.30  -22.464893   5.143028 99999.00  11  15.41 999.00  11  0.15 13854.51
AVAPS-D05 P10 234021432 240813 173558.50 9999.00  99.00 999.00 225.76 202.34   0.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173558.75  855.93  21.55  15.39 225.73 202.32   0.28  -22.464241   5.143665 99999.00  11  15.39 999.00  11  0.15 13854.65
AVAPS-D05 P10 234021432 240813 173559.00 9999.00  99.00 999.00 225.71 202.34   0.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173559.25  856.28  21.56  15.38 225.69 202.33   0.29  -22.463589   5.144302 99999.00  11  15.38 999.00  11  0.15 13854.81
AVAPS-D05 P10 234021432 240813 173559.50 9999.00  99.00 999.00 225.66 202.33   0.39  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173559.75  855.76  21.55  15.40 225.65 202.33   0.34  -22.462938   5.144940 99999.00  11  15.40 999.00  11  0.16 13854.99
AVAPS-D05 P10 234021432 240813 173600.00 9999.00  99.00 999.00 225.63 202.31   0.32  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173600.25  855.90  21.55  15.38 225.60 202.30   0.37  -22.462287   5.145579 99999.00  11  15.38 999.00  11  0.16 13855.15
AVAPS-D05 P10 234021432 240813 173600.50 9999.00  99.00 999.00 225.59 202.27   0.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173600.75  856.01  21.56  15.39 225.56 202.26   0.40  -22.461637   5.146217 99999.00  11  15.39 999.00  11  0.16 13855.32
AVAPS-D05 P10 234021432 240813 173601.00 9999.00  99.00 999.00 225.56 202.27   0.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173601.25  855.98  21.55  15.37 225.53 202.24   0.37  -22.460987   5.146856 99999.00  11  15.37 999.00  11  0.16 13855.50
AVAPS-D05 P10 234021432 240813 173601.50 9999.00  99.00 999.00 225.52 202.23   0.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173601.75  856.08  21.56  15.41 225.50 202.25   0.19  -22.460338   5.147496 99999.00  11  15.41 999.00  11  0.15 13855.66
AVAPS-D05 P10 234021432 240813 173602.00 9999.00  99.00 999.00 225.48 202.21   0.20  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173602.25  856.01  21.55  15.37 225.48 202.22   0.13  -22.459689   5.148135 99999.00  11  15.37 999.00  11  0.15 13855.77
AVAPS-D05 P10 234021432 240813 173602.50 9999.00  99.00 999.00 225.45 202.23   0.15  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173602.75  856.03  21.55  15.42 225.44 202.25   0.12  -22.459041   5.148776 99999.00  11  15.42 999.00  11  0.15 13855.85
AVAPS-D05 P10 234021432 240813 173603.00 9999.00  99.00 999.00 225.42 202.26   0.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.15 99999.00
AVAPS-D05 P00 234021432 240813 173603.25  856.10  21.55  15.38 225.39 202.24   0.19  -22.458392   5.149416 99999.00  11  15.38 999.00  11  0.16 13855.92
AVAPS-D05 P10 234021432 240813 173603.50 9999.00  99.00 999.00 225.37 202.23   0.16  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173603.75  855.89  21.56  15.41 225.36 202.24   0.14  -22.457745   5.150057 99999.00  11  15.41 999.00  11  0.15 13856.01
AVAPS-D05 P10 234021432 240813 173604.00 9999.00  99.00 999.00 225.34 202.23   0.09  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173604.25  855.84  21.55  15.40 225.31 202.24   0.04  -22.457098   5.150699 99999.00  11  15.40 999.00  11  0.16 13856.09
AVAPS-D05 P10 234021432 240813 173604.50 9999.00  99.00 999.00 225.29 202.23   0.04  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173604.75  856.00  21.56  15.39 225.27 202.26   0.22  -22.456451   5.151341 99999.00  11  15.39 999.00  11  0.16 13856.13
AVAPS-D05 P10 234021432 240813 173605.00 9999.00  99.00 999.00 225.25 202.28   0.09  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173605.25  856.07  21.56  15.39 225.21 202.25   0.16  -22.455804   5.151983 99999.00  11  15.39 999.00  11  0.16 13856.19
AVAPS-D05 P10 234021432 240813 173605.50 9999.00  99.00 999.00 225.19 202.25   0.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173605.75  856.09  21.56  15.39 225.16 202.25   0.07  -22.455159   5.152626 99999.00  11  15.39 999.00  11  0.16 13856.26
AVAPS-D05 P10 234021432 240813 173606.00 9999.00  99.00 999.00 225.15 202.29   0.06  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173606.25  855.94  21.56  15.38 225.11 202.30   0.19  -22.454513   5.153270 99999.00  11  15.38 999.00  11  0.16 13856.31
AVAPS-D05 P10 234021432 240813 173606.50 9999.00  99.00 999.00 225.10 202.30   0.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173606.75  855.95  21.56  15.40 225.07 202.29   0.15  -22.453869   5.153915 99999.00  11  15.40 999.00  11  0.16 13856.38
AVAPS-D05 P10 234021432 240813 173607.00 9999.00  99.00 999.00 225.05 202.25   0.20  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173607.25  856.02  21.56  15.39 225.03 202.27   0.17  -22.453224   5.154559 99999.00  11  15.39 999.00  11  0.16 13856.45
AVAPS-D05 P10 234021432 240813 173607.50 9999.00  99.00 999.00 225.00 202.28   0.20  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173607.75  856.03  21.56  15.38 224.98 202.27   0.16  -22.452581   5.155205 99999.00  11  15.38 999.00  11  0.16 13856.52
AVAPS-D05 P10 234021432 240813 173608.00 9999.00  99.00 999.00 224.97 202.29   0.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173608.25  855.67  21.56  15.40 224.95 202.28   0.15  -22.451937   5.155850 99999.00  11  15.40 999.00  11  0.16 13856.57
AVAPS-D05 P10 234021432 240813 173608.50 9999.00  99.00 999.00 224.93 202.26   0.10  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173608.75  855.93  21.56  15.40 224.90 202.28   0.04  -22.451295   5.156496 99999.00  11  15.40 999.00  11  0.16 13856.61
AVAPS-D05 P10 234021432 240813 173609.00 9999.00  99.00 999.00 224.90 202.27   0.06  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173609.25  856.16  21.56  15.38 224.87 202.26   0.03  -22.450652   5.157143 99999.00  11  15.38 999.00  11  0.16 13856.63
AVAPS-D05 P10 234021432 240813 173609.50 9999.00  99.00 999.00 224.86 202.25  -0.00  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173609.75  855.86  21.56  15.39 224.84 202.22  -0.04  -22.450010   5.157790 99999.00  11  15.39 999.00  11  0.16 13856.61
AVAPS-D05 P10 234021432 240813 173610.00 9999.00  99.00 999.00 224.84 202.24  -0.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173610.25  855.74  21.56  15.40 224.81 202.23   0.01  -22.449369   5.158437 99999.00  11  15.40 999.00  11  0.16 13856.56
AVAPS-D05 P10 234021432 240813 173610.50 9999.00  99.00 999.00 224.80 202.24  -0.10  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173610.75  855.98  21.55  15.38 224.79 202.24  -0.16  -22.448727   5.159084 99999.00  11  15.38 999.00  11  0.16 13856.50
AVAPS-D05 P10 234021432 240813 173611.00 9999.00  99.00 999.00 224.77 202.25  -0.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173611.25  856.08  21.56  15.40 224.75 202.23  -0.11  -22.448086   5.159732 99999.00  11  15.40 999.00  11  0.16 13856.41
AVAPS-D05 P10 234021432 240813 173611.50 9999.00  99.00 999.00 224.74 202.23  -0.13  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173611.75  856.00  21.56  15.40 224.72 202.22  -0.16  -22.447446   5.160380 99999.00  11  15.40 999.00  11  0.16 13856.33
AVAPS-D05 P10 234021432 240813 173612.00 9999.00  99.00 999.00 224.70 202.24  -0.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173612.25  855.91  21.56  15.39 224.68 202.23  -0.28  -22.446806   5.161028 99999.00  11  15.39 999.00  11  0.16 13856.24
AVAPS-D05 P10 234021432 240813 173612.50 9999.00  99.00 999.00 224.66 202.22  -0.19  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.16 99999.00
AVAPS-D05 P00 234021432 240813 173612.75  856.08  21.56  15.39 224.66 202.22  -0.23  -22.446166   5.161677 99999.00  11  15.39 999.00  11  0.16 13856.15
