    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
11:31:38.88   44.14  -81.98    0.00    0.00    0.00  402.40
11:31:44.87   50.12  -81.98    0.00    0.00    0.00  402.40
11:31:50.88   56.13  -83.22    0.00    0.00    0.00  402.40
11:31:56.86   62.11  -81.98    0.00    0.00    0.00  402.40
11:32:02.87   68.13  -86.11    0.00    0.00    0.00  402.40
11:32:08.87   74.12  -84.04    0.00    0.00    0.00  402.40
11:32:14.88   80.13  -86.11    0.00    0.00    0.00  402.40
11:32:20.88   86.13  -85.28    0.00    0.00    0.00  402.40
11:32:26.87   92.13  -87.35    0.00    0.00    0.00  402.40
11:32:32.89   98.14  -85.28    0.00    0.00    0.00  402.40
11:32:38.87  104.12  -86.52    0.00    0.00    0.00  402.40
11:32:44.87  110.12  -88.59    0.00    0.00    0.00  402.40
11:32:50.87  116.13  -89.00    0.00    0.00    0.00  402.40
11:32:56.87  122.13  -87.35    0.00    0.00    0.00  402.40
11:33:02.88  128.14  -88.59    0.00    0.00    0.00  402.40
11:33:08.87  134.13  -87.76    0.00    0.00    0.00  402.40
11:33:14.88  140.14  -90.24    0.00    0.00    0.00  402.40
11:33:20.87  146.13  -89.00    0.00    0.00    0.00  402.40
11:33:26.88  152.14  -87.35    0.00    0.00    0.00  402.40
11:33:32.87  158.12  -89.42    0.00    0.00    0.00  402.40
11:33:38.88  164.14  -89.42    0.00    0.00    0.00  402.40
11:33:44.87  170.12  -89.00    0.00    0.00    0.00  402.40
11:33:50.87  176.13  -88.18    0.00    0.00    0.00  402.40
11:33:56.87  182.12  -89.83    0.00    0.00    0.00  402.40
11:34:02.88  188.13  -89.00    0.00    0.00    0.00  402.40
11:34:08.87  194.13  -87.35    0.00    0.00    0.00  402.40
11:34:14.87  200.13  -89.42    0.00    0.00    0.00  402.40
11:34:20.87  206.12  -90.24    0.00    0.00    0.00  402.40
11:34:26.88  212.13  -89.42    0.00    0.00    0.00  402.40
11:34:32.87  218.12  -91.07    0.00    0.00    0.00  402.40
11:34:38.89  224.14  -89.83    0.00    0.00    0.00  402.40
11:34:44.88  230.13  -91.48    0.00    0.00    0.00  402.40
11:34:50.89  236.14  -88.59    0.00    0.00    0.00  402.40
11:34:56.88  242.13  -91.07    0.00    0.00    0.00  402.40
11:35:02.89  248.14  -91.90    0.00    0.00    0.00  402.40
11:35:08.88  254.13  -89.83    0.00    0.00    0.00  402.40
11:35:14.89  260.14  -91.90    0.00    0.00    0.00  402.40
11:35:20.87  266.12  -92.31    0.00    0.00    0.00  402.40
11:35:26.88  272.13  -91.90    0.00    0.00    0.00  402.40
11:35:32.88  278.13  -90.24    0.00    0.00    0.00  402.40
11:35:38.87  284.12  -91.90    0.00    0.00    0.00  402.40
11:35:44.89  290.14  -93.55    0.00    0.00    0.00  402.40
11:35:50.87  296.12  -93.96    0.00    0.00    0.00  402.40
11:35:56.89  302.14  -90.66    0.00    0.00    0.00  402.40
11:36:02.89  308.14  -91.90    0.00    0.00    0.00  402.40
11:36:08.87  314.12  -90.66    0.00    0.00    0.00  402.40
11:36:14.87  320.12  -93.14    0.00    0.00    0.00  402.40
11:36:20.87  326.13  -90.66    0.00    0.00    0.00  402.40
11:36:26.87  332.12  -94.38    0.00    0.00    0.00  402.40
11:36:32.88  338.13  -95.62    0.00    0.00    0.00  402.40
11:36:38.87  344.12  -91.90    0.00    0.00    0.00  402.40
11:36:44.87  350.13  -98.09    0.00    0.00    0.00  402.40
11:36:50.88  356.14  -95.62    0.00    0.00    0.00  402.40
11:36:56.88  362.14  -94.38    0.00    0.00    0.00  402.40
11:37:02.88  368.13  -94.38    0.00    0.00    0.00  402.40
11:37:08.88  374.13  -94.79    0.00    0.00    0.00  402.40
11:37:14.87  380.13  -92.72    0.00    0.00    0.00  402.40
11:37:20.87  386.13  -94.79    0.00    0.00    0.00  402.40
11:37:26.87  392.12  -94.79    0.00    0.00    0.00  402.40
11:37:32.88  398.14  -96.03    0.00    0.00    0.00  402.40
11:37:38.87  404.13  -93.14    0.00    0.00    0.00  402.40
11:37:44.88  410.14  -96.03    0.00    0.00    0.00  402.40
11:37:50.87  416.13  -95.62    0.00    0.00    0.00  402.40
11:37:56.87  422.12  -98.51    0.00    0.00    0.00  402.40
11:38:02.88  428.13  -94.79    0.00    0.00    0.00  402.40
11:38:08.87  434.12  -94.38    0.00    0.00    0.00  402.40
11:38:14.87  440.12  -93.96    0.00    0.00    0.00  402.40
11:38:20.88  446.13  -94.79    0.00    0.00    0.00  402.40
11:38:26.87  452.13  -94.38    0.00    0.00    0.00  402.40
11:38:32.88  458.13  -94.79    0.00    0.00    0.00  402.40
11:38:38.87  464.12  -95.20    0.00    0.00    0.00  402.40
11:38:44.89  470.14 -101.40    0.00    0.00    0.00  402.40
11:38:50.88  476.13  -96.85    0.00    0.00    0.00  402.40
11:38:56.88  482.13  -94.79    0.00    0.00    0.00  402.40
11:39:02.88  488.13  -97.27    0.00    0.00    0.00  402.40
11:39:08.88  494.13  -97.27    0.00    0.00    0.00  402.40
11:39:14.87  500.12  -96.44    0.00    0.00    0.00  402.40
11:39:20.89  506.14  -93.96    0.00    0.00    0.00  402.40
11:39:26.88  512.13  -97.68    0.00    0.00    0.00  402.40
11:39:32.88  518.13  -96.44    0.00    0.00    0.00  402.40
11:39:38.86  524.11  -95.62    0.00    0.00    0.00  402.40
11:39:44.88  530.14  -95.62    0.00    0.00    0.00  402.40
11:39:50.88  536.13  -98.09    0.00    0.00    0.00  402.40
11:39:56.87  542.12  -98.09    0.00    0.00    0.00  402.40
11:40:02.88  548.13  -97.27    0.00    0.00    0.00  402.40
11:40:08.87  554.12  -98.92    0.00    0.00    0.00  402.40
11:40:14.87  560.12 -100.16    0.00    0.00    0.00  402.40
11:40:20.87  566.12  -96.03    0.00    0.00    0.00  402.40
11:40:26.88  572.13  -98.51    0.00    0.00    0.00  402.40
11:40:32.86  578.11  -98.92    0.00    0.00    0.00  402.40
11:40:38.88  584.13  -99.75    0.00    0.00    0.00  402.40
11:40:44.87  590.12 -100.16    0.00    0.00    0.00  402.40
11:40:50.88  596.13  -97.27    0.00    0.00    0.00  402.40
11:40:56.87  602.12  -98.09    0.00    0.00    0.00  402.40
11:41:02.88  608.13  -97.68    0.00    0.00    0.00  402.40
11:41:08.87  614.12  -97.68    0.00    0.00    0.00  402.40
11:41:14.87  620.12  -99.75    0.00    0.00    0.00  402.40
11:41:20.87  626.13 -100.16    0.00    0.00    0.00  402.40
11:41:26.87  632.13  -95.20    0.00    0.00    0.00  402.40
11:41:32.87  638.13  -99.33    0.00    0.00    0.00  402.40
11:41:38.86  644.12  -99.33    0.00    0.00    0.00  402.40
11:41:44.87  650.13  -94.79    0.00    0.00    0.00  402.40
11:41:50.88  656.14  -96.44    0.00    0.00    0.00  402.40
11:41:56.86  662.12  -99.75    0.00    0.00    0.00  402.40
11:42:02.88  668.14  -99.75    0.00    0.00    0.00  402.40
11:42:08.87  674.13  -96.44    0.00    0.00    0.00  402.40
11:42:14.87  680.13 -101.81    0.00    0.00    0.00  402.40
11:42:20.88  686.13  -99.33    0.00    0.00    0.00  402.40
11:42:26.86  692.12  -99.33    0.00    0.00    0.00  402.40
11:42:32.86  698.12  -96.44    0.00    0.00    0.00  402.40
11:42:38.86  704.12  -96.44    0.00    0.00    0.00  402.40
11:42:44.87  710.13 -102.23    0.00    0.00    0.00  402.40
11:42:50.88  716.13 -102.64    0.00    0.00    0.00  402.40
11:42:56.86  722.12  -99.75    0.00    0.00    0.00  402.40
11:43:02.88  728.14 -100.57    0.00    0.00    0.00  402.40
11:43:08.87  734.12 -100.99    0.00    0.00    0.00  402.40
11:43:14.87  740.13 -100.57    0.00    0.00    0.00  402.40
11:43:20.86  746.12 -101.81    0.00    0.00    0.00  402.40
11:43:26.88  752.14 -101.81    0.00    0.00    0.00  402.40
11:43:32.87  758.13  -99.75    0.00    0.00    0.00  402.40
11:43:38.88  764.14 -101.81    0.00    0.00    0.00  402.40
11:43:44.87  770.12  -99.75    0.00    0.00    0.00  402.40
11:43:50.87  776.13 -101.81    0.00    0.00    0.00  402.40
11:43:56.85  782.11 -102.64    0.00    0.00    0.00  402.40
11:44:02.88  788.14 -100.99    0.00    0.00    0.00  402.40
11:44:08.87  794.13 -100.57    0.00    0.00    0.00  402.40
11:44:14.87  800.12 -102.23    0.00    0.00    0.00  402.40
11:44:20.87  806.13 -101.40    0.00    0.00    0.00  402.40
11:44:26.88  812.14 -103.47    0.00    0.00    0.00  402.40
11:44:32.87  818.12 -100.16    0.00    0.00    0.00  402.40
11:44:38.87  824.12 -101.81    0.00    0.00    0.00  402.40
11:44:44.87  830.13 -101.40    0.00    0.00    0.00  402.40
11:44:50.88  836.13 -100.99    0.00    0.00    0.00  402.40
11:44:56.88  842.13 -102.23    0.00    0.00    0.00  402.40
11:45:02.87  848.13 -103.47    0.00    0.00    0.00  402.40
11:45:08.86  854.12 -103.47    0.00    0.00    0.00  402.40
11:45:14.86  860.12 -103.47    0.00    0.00    0.00  402.40
11:45:20.87  866.13 -100.99    0.00    0.00    0.00  402.40
11:45:26.87  872.13 -104.29    0.00    0.00    0.00  402.40
11:45:32.87  878.13 -100.99    0.00    0.00    0.00  402.40
11:45:38.88  884.13 -104.29    0.00    0.00    0.00  402.40
11:45:44.87  890.12 -101.40    0.00    0.00    0.00  402.40
11:45:50.86  896.12 -100.99    0.00    0.00    0.00  402.40
11:45:56.88  902.14 -100.99    0.00    0.00    0.00  402.40
11:46:02.88  908.13 -102.64    0.00    0.00    0.00  402.40
11:46:08.87  914.13 -104.29    0.00    0.00    0.00  402.40
11:46:14.86  920.11 -103.05    0.00    0.00    0.00  402.40
11:46:20.87  926.13 -101.40    0.00    0.00    0.00  402.40
11:46:26.86  932.11 -102.23    0.00    0.00    0.00  402.40
11:46:32.88  938.14 -101.81    0.00    0.00    0.00  402.40
11:46:38.86  944.11 -108.84    0.00    0.00    0.00  402.40
11:46:44.88  950.13 -108.43    0.00    0.00    0.00  402.40
11:46:50.87  956.12 -108.84    0.00    0.00    0.00  402.40
11:46:56.87  962.13 -108.43    0.00    0.00    0.00  402.40
11:47:02.87  968.13 -108.84    0.00    0.00    0.00  402.40
11:47:08.87  974.12 -108.84    0.00    0.00    0.00  402.40
11:47:14.87  980.13 -108.84    0.00    0.00    0.00  402.40
Data Type/Data Channel:            AVAPS SOUNDING DATA, Channel 2
Project Name/Mission ID:           PERCUSION, 20240818
Aircraft Type/ID:                  HALO, D ADLR
Launch Time (y,m,d,h,m,s):         2024-08-18, 11:30:55
Sounding Name:                     cn02
Sonde ID/Type/Rev/Built/Sensors:   231050749, 3, A2, 20230731T172304Z, RSS421,NEO-M8Q-0-10
Sonde Freq/Batt/Firmware/Shutoff:   402.40 MHz,  5.9 v,     2.11,   32768 sec, 
Sonde Baseline Errors (p,t,h1,h2):    0.0 mb,    0.0 C,     0.0 %,    0.0 %
Sonde Dynamic Errors  (p,t,h):        0.0 mb,    0.0 C,     0.0 %
Pre-launch Obs Data System/Time:   IWGADTS Format (IWG1), 11:30:54
Pre-launch Obs (p,t,d,h):           188.4 mb,  -56.6 C,  -999.0 C, -999.0 %
Pre-launch Obs (wd,ws):             103.0 deg,  29.1 m/s
Pre-launch Obs (lon,lat,alt):       -27.836941 deg,  11.167558 deg, 13250.7 m, (027 50.2165'W, 11 10.0535'N)
Operator Name/Comments:            Theresa, none
Standard Comments:                 Good Drop
Software Version 4.1.0 - 2018-05-08; Adds:
Format Version NOAA 1.7 - 2010 Apr 17; Adds: 0.25 second winds
Met/Wind Offset: ptu data leads wind data by  0.00 sec
